SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,35,1,New Mexico,Bernalillo County,1,0,6787,3462,3325
50,35,1,New Mexico,Bernalillo County,1,1,6886,3478,3408
50,35,1,New Mexico,Bernalillo County,1,2,7074,3592,3482
50,35,1,New Mexico,Bernalillo County,1,3,7163,3651,3512
50,35,1,New Mexico,Bernalillo County,1,4,7513,3796,3717
50,35,1,New Mexico,Bernalillo County,1,5,7600,3878,3722
50,35,1,New Mexico,Bernalillo County,1,6,7709,3921,3788
50,35,1,New Mexico,Bernalillo County,1,7,7831,4117,3714
50,35,1,New Mexico,Bernalillo County,1,8,7923,4114,3809
50,35,1,New Mexico,Bernalillo County,1,9,7932,4030,3902
50,35,1,New Mexico,Bernalillo County,1,10,8396,4318,4078
50,35,1,New Mexico,Bernalillo County,1,11,8683,4430,4253
50,35,1,New Mexico,Bernalillo County,1,12,8855,4567,4288
50,35,1,New Mexico,Bernalillo County,1,13,8827,4556,4271
50,35,1,New Mexico,Bernalillo County,1,14,8600,4357,4243
50,35,1,New Mexico,Bernalillo County,1,15,8565,4329,4236
50,35,1,New Mexico,Bernalillo County,1,16,8608,4326,4282
50,35,1,New Mexico,Bernalillo County,1,17,8740,4409,4331
50,35,1,New Mexico,Bernalillo County,1,18,8395,4331,4064
50,35,1,New Mexico,Bernalillo County,1,19,8310,4228,4082
50,35,1,New Mexico,Bernalillo County,1,20,8370,4303,4067
50,35,1,New Mexico,Bernalillo County,1,21,8337,4268,4069
50,35,1,New Mexico,Bernalillo County,1,22,8382,4257,4125
50,35,1,New Mexico,Bernalillo County,1,23,8680,4347,4333
50,35,1,New Mexico,Bernalillo County,1,24,8981,4538,4443
50,35,1,New Mexico,Bernalillo County,1,25,9245,4706,4539
50,35,1,New Mexico,Bernalillo County,1,26,9448,4792,4656
50,35,1,New Mexico,Bernalillo County,1,27,9702,4896,4806
50,35,1,New Mexico,Bernalillo County,1,28,10094,5181,4913
50,35,1,New Mexico,Bernalillo County,1,29,10125,5065,5060
50,35,1,New Mexico,Bernalillo County,1,30,10043,5010,5033
50,35,1,New Mexico,Bernalillo County,1,31,9974,5085,4889
50,35,1,New Mexico,Bernalillo County,1,32,10072,5186,4886
50,35,1,New Mexico,Bernalillo County,1,33,9976,5094,4882
50,35,1,New Mexico,Bernalillo County,1,34,9880,5033,4847
50,35,1,New Mexico,Bernalillo County,1,35,9861,4947,4914
50,35,1,New Mexico,Bernalillo County,1,36,9755,4906,4849
50,35,1,New Mexico,Bernalillo County,1,37,9869,4988,4881
50,35,1,New Mexico,Bernalillo County,1,38,9559,4786,4773
50,35,1,New Mexico,Bernalillo County,1,39,9365,4664,4701
50,35,1,New Mexico,Bernalillo County,1,40,9090,4631,4459
50,35,1,New Mexico,Bernalillo County,1,41,8635,4335,4300
50,35,1,New Mexico,Bernalillo County,1,42,8360,4187,4173
50,35,1,New Mexico,Bernalillo County,1,43,7965,4032,3933
50,35,1,New Mexico,Bernalillo County,1,44,8004,4057,3947
50,35,1,New Mexico,Bernalillo County,1,45,7906,3967,3939
50,35,1,New Mexico,Bernalillo County,1,46,7676,3841,3835
50,35,1,New Mexico,Bernalillo County,1,47,7834,3929,3905
50,35,1,New Mexico,Bernalillo County,1,48,7991,3924,4067
50,35,1,New Mexico,Bernalillo County,1,49,8446,4168,4278
50,35,1,New Mexico,Bernalillo County,1,50,8255,4073,4182
50,35,1,New Mexico,Bernalillo County,1,51,8017,3982,4035
50,35,1,New Mexico,Bernalillo County,1,52,7704,3795,3909
50,35,1,New Mexico,Bernalillo County,1,53,7864,3892,3972
50,35,1,New Mexico,Bernalillo County,1,54,8085,3935,4150
50,35,1,New Mexico,Bernalillo County,1,55,8559,4148,4411
50,35,1,New Mexico,Bernalillo County,1,56,8801,4356,4445
50,35,1,New Mexico,Bernalillo County,1,57,8938,4323,4615
50,35,1,New Mexico,Bernalillo County,1,58,9258,4536,4722
50,35,1,New Mexico,Bernalillo County,1,59,9213,4485,4728
50,35,1,New Mexico,Bernalillo County,1,60,8975,4317,4658
50,35,1,New Mexico,Bernalillo County,1,61,8912,4281,4631
50,35,1,New Mexico,Bernalillo County,1,62,8918,4199,4719
50,35,1,New Mexico,Bernalillo County,1,63,8704,4049,4655
50,35,1,New Mexico,Bernalillo County,1,64,8462,3882,4580
50,35,1,New Mexico,Bernalillo County,1,65,8168,3798,4370
50,35,1,New Mexico,Bernalillo County,1,66,8053,3717,4336
50,35,1,New Mexico,Bernalillo County,1,67,7912,3602,4310
50,35,1,New Mexico,Bernalillo County,1,68,7653,3481,4172
