SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,6,1,California,Alameda County,1,0,18151,9270,8881
50,6,1,California,Alameda County,1,1,18096,9188,8908
50,6,1,California,Alameda County,1,2,18429,9401,9028
50,6,1,California,Alameda County,1,3,19313,9833,9480
50,6,1,California,Alameda County,1,4,19215,9939,9276
50,6,1,California,Alameda County,1,5,19165,9845,9320
50,6,1,California,Alameda County,1,6,19129,9769,9360
50,6,1,California,Alameda County,1,7,19138,9907,9231
50,6,1,California,Alameda County,1,8,18768,9625,9143
50,6,1,California,Alameda County,1,9,18895,9618,9277
50,6,1,California,Alameda County,1,10,19265,9835,9430
50,6,1,California,Alameda County,1,11,19677,10109,9568
50,6,1,California,Alameda County,1,12,20179,10445,9734
50,6,1,California,Alameda County,1,13,19780,10203,9577
50,6,1,California,Alameda County,1,14,19184,9845,9339
50,6,1,California,Alameda County,1,15,18974,9681,9293
50,6,1,California,Alameda County,1,16,19051,9652,9399
50,6,1,California,Alameda County,1,17,18901,9595,9306
50,6,1,California,Alameda County,1,18,21098,10501,10597
50,6,1,California,Alameda County,1,19,19791,9829,9962
50,6,1,California,Alameda County,1,20,18059,8972,9087
50,6,1,California,Alameda County,1,21,18119,9028,9091
50,6,1,California,Alameda County,1,22,18361,9109,9252
50,6,1,California,Alameda County,1,23,19351,9533,9818
50,6,1,California,Alameda County,1,24,20875,10378,10497
50,6,1,California,Alameda County,1,25,22505,11300,11205
50,6,1,California,Alameda County,1,26,23980,12194,11786
50,6,1,California,Alameda County,1,27,25094,12576,12518
50,6,1,California,Alameda County,1,28,26941,13439,13502
50,6,1,California,Alameda County,1,29,28981,14478,14503
50,6,1,California,Alameda County,1,30,30005,14977,15028
50,6,1,California,Alameda County,1,31,30145,15168,14977
50,6,1,California,Alameda County,1,32,29167,14754,14413
50,6,1,California,Alameda County,1,33,28771,14563,14208
50,6,1,California,Alameda County,1,34,28918,14805,14113
50,6,1,California,Alameda County,1,35,28882,14626,14256
50,6,1,California,Alameda County,1,36,28205,14286,13919
50,6,1,California,Alameda County,1,37,28148,14362,13786
50,6,1,California,Alameda County,1,38,27868,14070,13798
50,6,1,California,Alameda County,1,39,26820,13482,13338
50,6,1,California,Alameda County,1,40,26623,13635,12988
50,6,1,California,Alameda County,1,41,24656,12656,12000
50,6,1,California,Alameda County,1,42,24011,12089,11922
50,6,1,California,Alameda County,1,43,23373,11714,11659
50,6,1,California,Alameda County,1,44,23081,11619,11462
50,6,1,California,Alameda County,1,45,23504,11912,11592
50,6,1,California,Alameda County,1,46,22444,11270,11174
50,6,1,California,Alameda County,1,47,22605,11413,11192
50,6,1,California,Alameda County,1,48,22681,11485,11196
50,6,1,California,Alameda County,1,49,23343,11850,11493
50,6,1,California,Alameda County,1,50,23852,12211,11641
50,6,1,California,Alameda County,1,51,22199,11312,10887
50,6,1,California,Alameda County,1,52,20976,10722,10254
50,6,1,California,Alameda County,1,53,20809,10497,10312
50,6,1,California,Alameda County,1,54,20976,10462,10514
50,6,1,California,Alameda County,1,55,22067,11225,10842
50,6,1,California,Alameda County,1,56,21826,10928,10898
50,6,1,California,Alameda County,1,57,21796,10824,10972
50,6,1,California,Alameda County,1,58,21403,10572,10831
50,6,1,California,Alameda County,1,59,20904,10241,10663
50,6,1,California,Alameda County,1,60,20962,10505,10457
50,6,1,California,Alameda County,1,61,20087,9951,10136
50,6,1,California,Alameda County,1,62,19747,9797,9950
50,6,1,California,Alameda County,1,63,18708,9115,9593
50,6,1,California,Alameda County,1,64,18050,8703,9347
50,6,1,California,Alameda County,1,65,17963,8685,9278
50,6,1,California,Alameda County,1,66,16527,7944,8583
50,6,1,California,Alameda County,1,67,16073,7616,8457
50,6,1,California,Alameda County,1,68,15187,7105,8082
50,6,1,California,Alameda County,1,69,14389,6558,7831
50,6,1,California,Alameda County,1,70,14256,6572,7684
50,6,1,California,Alameda County,1,71,13325,6195,7130
50,6,1,California,Alameda County,1,72,13041,6021,7020
50,6,1,California,Alameda County,1,73,12667,5742,6925
50,6,1,California,Alameda County,1,74,9605,4349,5256
50,6,1,California,Alameda County,1,75,9391,4238,5153
50,6,1,California,Alameda County,1,76,8686,3914,4772
50,6,1,California,Alameda County,1,77,8208,3638,4570
50,6,1,California,Alameda County,1,78,7112,3104,4008
50,6,1,California,Alameda County,1,79,6513,2830,3683
50,6,1,California,Alameda County,1,80,6158,2672,3486
50,6,1,California,Alameda County,1,81,5709,2446,3263
50,6,1,California,Alameda County,1,82,5283,2219,3064
50,6,1,California,Alameda County,1,83,4732,1988,2744
50,6,1,California,Alameda County,1,84,4420,1833,2587
50,6,1,California,Alameda County,1,85,28974,10267,18707
50,6,1,California,Alameda County,2,0,17948,9169,8779
