SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,47,1,Tennessee,Anderson County,1,0,805,411,394
50,47,1,Tennessee,Anderson County,1,1,820,418,402
50,47,1,Tennessee,Anderson County,1,2,833,411,422
50,47,1,Tennessee,Anderson County,1,3,810,417,393
50,47,1,Tennessee,Anderson County,1,4,827,431,396
50,47,1,Tennessee,Anderson County,1,5,881,448,433
50,47,1,Tennessee,Anderson County,1,6,870,444,426
50,47,1,Tennessee,Anderson County,1,7,941,477,464
50,47,1,Tennessee,Anderson County,1,8,897,461,436
50,47,1,Tennessee,Anderson County,1,9,902,461,441
50,47,1,Tennessee,Anderson County,1,10,935,455,480
50,47,1,Tennessee,Anderson County,1,11,986,496,490
50,47,1,Tennessee,Anderson County,1,12,1015,517,498
50,47,1,Tennessee,Anderson County,1,13,1024,520,504
50,47,1,Tennessee,Anderson County,1,14,1021,533,488
50,47,1,Tennessee,Anderson County,1,15,1028,550,478
50,47,1,Tennessee,Anderson County,1,16,1029,521,508
50,47,1,Tennessee,Anderson County,1,17,1009,515,494
50,47,1,Tennessee,Anderson County,1,18,856,469,387
50,47,1,Tennessee,Anderson County,1,19,656,346,310
50,47,1,Tennessee,Anderson County,1,20,709,368,341
50,47,1,Tennessee,Anderson County,1,21,783,401,382
50,47,1,Tennessee,Anderson County,1,22,807,417,390
50,47,1,Tennessee,Anderson County,1,23,863,436,427
50,47,1,Tennessee,Anderson County,1,24,887,452,435
50,47,1,Tennessee,Anderson County,1,25,877,442,435
50,47,1,Tennessee,Anderson County,1,26,956,481,475
50,47,1,Tennessee,Anderson County,1,27,985,482,503
50,47,1,Tennessee,Anderson County,1,28,1050,530,520
50,47,1,Tennessee,Anderson County,1,29,1013,530,483
50,47,1,Tennessee,Anderson County,1,30,971,497,474
50,47,1,Tennessee,Anderson County,1,31,931,456,475
50,47,1,Tennessee,Anderson County,1,32,915,444,471
50,47,1,Tennessee,Anderson County,1,33,904,464,440
50,47,1,Tennessee,Anderson County,1,34,865,448,417
50,47,1,Tennessee,Anderson County,1,35,831,405,426
50,47,1,Tennessee,Anderson County,1,36,913,452,461
50,47,1,Tennessee,Anderson County,1,37,913,460,453
50,47,1,Tennessee,Anderson County,1,38,900,458,442
50,47,1,Tennessee,Anderson County,1,39,956,467,489
50,47,1,Tennessee,Anderson County,1,40,912,469,443
50,47,1,Tennessee,Anderson County,1,41,930,490,440
50,47,1,Tennessee,Anderson County,1,42,964,495,469
50,47,1,Tennessee,Anderson County,1,43,939,444,495
50,47,1,Tennessee,Anderson County,1,44,885,442,443
50,47,1,Tennessee,Anderson County,1,45,897,450,447
50,47,1,Tennessee,Anderson County,1,46,911,449,462
50,47,1,Tennessee,Anderson County,1,47,946,453,493
50,47,1,Tennessee,Anderson County,1,48,1001,478,523
50,47,1,Tennessee,Anderson County,1,49,1090,548,542
50,47,1,Tennessee,Anderson County,1,50,1074,536,538
50,47,1,Tennessee,Anderson County,1,51,982,483,499
50,47,1,Tennessee,Anderson County,1,52,992,471,521
50,47,1,Tennessee,Anderson County,1,53,980,461,519
50,47,1,Tennessee,Anderson County,1,54,1037,484,553
50,47,1,Tennessee,Anderson County,1,55,1110,535,575
50,47,1,Tennessee,Anderson County,1,56,1121,553,568
50,47,1,Tennessee,Anderson County,1,57,1101,537,564
50,47,1,Tennessee,Anderson County,1,58,1120,548,572
50,47,1,Tennessee,Anderson County,1,59,1142,554,588
50,47,1,Tennessee,Anderson County,1,60,1112,571,541
50,47,1,Tennessee,Anderson County,1,61,1113,535,578
50,47,1,Tennessee,Anderson County,1,62,1126,546,580
50,47,1,Tennessee,Anderson County,1,63,1109,541,568
50,47,1,Tennessee,Anderson County,1,64,1054,502,552
50,47,1,Tennessee,Anderson County,1,65,1063,514,549
50,47,1,Tennessee,Anderson County,1,66,1016,491,525
50,47,1,Tennessee,Anderson County,1,67,959,444,515
50,47,1,Tennessee,Anderson County,1,68,983,457,526
50,47,1,Tennessee,Anderson County,1,69,917,438,479
50,47,1,Tennessee,Anderson County,1,70,918,451,467
50,47,1,Tennessee,Anderson County,1,71,853,393,460
50,47,1,Tennessee,Anderson County,1,72,867,390,477
50,47,1,Tennessee,Anderson County,1,73,875,391,484
50,47,1,Tennessee,Anderson County,1,74,622,287,335
50,47,1,Tennessee,Anderson County,1,75,633,298,335
50,47,1,Tennessee,Anderson County,1,76,612,300,312
50,47,1,Tennessee,Anderson County,1,77,589,284,305
50,47,1,Tennessee,Anderson County,1,78,468,220,248
50,47,1,Tennessee,Anderson County,1,79,427,183,244
50,47,1,Tennessee,Anderson County,1,80,392,175,217
50,47,1,Tennessee,Anderson County,1,81,368,168,200
50,47,1,Tennessee,Anderson County,1,82,357,143,214
50,47,1,Tennessee,Anderson County,1,83,307,120,187
50,47,1,Tennessee,Anderson County,1,84,290,117,173
50,47,1,Tennessee,Anderson County,1,85,1816,627,1189
50,47,1,Tennessee,Anderson County,2,0,812,413,399
50,47,1,Tennessee,Anderson County,2,1,815,414,401
50,47,1,Tennessee,Anderson County,2,2,828,413,415
50,47,1,Tennessee,Anderson County,2,3,812,415,397
50,47,1,Tennessee,Anderson County,2,4,827,427,400
50,47,1,Tennessee,Anderson County,2,5,873,445,428
50,47,1,Tennessee,Anderson County,2,6,885,450,435
50,47,1,Tennessee,Anderson County,2,7,927,470,457
50,47,1,Tennessee,Anderson County,2,8,907,462,445
50,47,1,Tennessee,Anderson County,2,9,910,463,447
50,47,1,Tennessee,Anderson County,2,10,932,460,472
