SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,26,1,Michigan,Alcona County,1,0,77,39,38
50,26,1,Michigan,Alcona County,1,1,61,28,33
50,26,1,Michigan,Alcona County,1,2,59,33,26
50,26,1,Michigan,Alcona County,1,3,71,34,37
50,26,1,Michigan,Alcona County,1,4,68,34,34
50,26,1,Michigan,Alcona County,1,5,52,27,25
50,26,1,Michigan,Alcona County,1,6,69,34,35
50,26,1,Michigan,Alcona County,1,7,73,36,37
50,26,1,Michigan,Alcona County,1,8,76,37,39
50,26,1,Michigan,Alcona County,1,9,65,32,33
50,26,1,Michigan,Alcona County,1,10,65,33,32
50,26,1,Michigan,Alcona County,1,11,82,37,45
50,26,1,Michigan,Alcona County,1,12,67,28,39
50,26,1,Michigan,Alcona County,1,13,78,38,40
50,26,1,Michigan,Alcona County,1,14,94,53,41
50,26,1,Michigan,Alcona County,1,15,79,41,38
50,26,1,Michigan,Alcona County,1,16,78,36,42
50,26,1,Michigan,Alcona County,1,17,101,51,50
50,26,1,Michigan,Alcona County,1,18,62,37,25
50,26,1,Michigan,Alcona County,1,19,56,31,25
50,26,1,Michigan,Alcona County,1,20,58,32,26
50,26,1,Michigan,Alcona County,1,21,61,35,26
50,26,1,Michigan,Alcona County,1,22,86,44,42
50,26,1,Michigan,Alcona County,1,23,75,38,37
50,26,1,Michigan,Alcona County,1,24,78,42,36
50,26,1,Michigan,Alcona County,1,25,80,40,40
50,26,1,Michigan,Alcona County,1,26,74,42,32
50,26,1,Michigan,Alcona County,1,27,78,41,37
50,26,1,Michigan,Alcona County,1,28,91,48,43
50,26,1,Michigan,Alcona County,1,29,83,43,40
50,26,1,Michigan,Alcona County,1,30,65,36,29
50,26,1,Michigan,Alcona County,1,31,70,41,29
50,26,1,Michigan,Alcona County,1,32,70,35,35
50,26,1,Michigan,Alcona County,1,33,69,35,34
50,26,1,Michigan,Alcona County,1,34,62,31,31
50,26,1,Michigan,Alcona County,1,35,71,36,35
50,26,1,Michigan,Alcona County,1,36,60,29,31
50,26,1,Michigan,Alcona County,1,37,79,37,42
50,26,1,Michigan,Alcona County,1,38,96,46,50
50,26,1,Michigan,Alcona County,1,39,82,48,34
50,26,1,Michigan,Alcona County,1,40,74,34,40
50,26,1,Michigan,Alcona County,1,41,84,33,51
50,26,1,Michigan,Alcona County,1,42,83,44,39
50,26,1,Michigan,Alcona County,1,43,75,41,34
50,26,1,Michigan,Alcona County,1,44,79,40,39
50,26,1,Michigan,Alcona County,1,45,79,32,47
50,26,1,Michigan,Alcona County,1,46,72,32,40
50,26,1,Michigan,Alcona County,1,47,89,40,49
50,26,1,Michigan,Alcona County,1,48,103,53,50
50,26,1,Michigan,Alcona County,1,49,124,64,60
50,26,1,Michigan,Alcona County,1,50,113,56,57
50,26,1,Michigan,Alcona County,1,51,126,68,58
50,26,1,Michigan,Alcona County,1,52,128,69,59
50,26,1,Michigan,Alcona County,1,53,145,74,71
50,26,1,Michigan,Alcona County,1,54,148,75,73
50,26,1,Michigan,Alcona County,1,55,161,78,83
50,26,1,Michigan,Alcona County,1,56,162,75,87
50,26,1,Michigan,Alcona County,1,57,182,81,101
50,26,1,Michigan,Alcona County,1,58,207,105,102
50,26,1,Michigan,Alcona County,1,59,181,98,83
50,26,1,Michigan,Alcona County,1,60,209,102,107
50,26,1,Michigan,Alcona County,1,61,222,101,121
50,26,1,Michigan,Alcona County,1,62,266,129,137
50,26,1,Michigan,Alcona County,1,63,257,136,121
50,26,1,Michigan,Alcona County,1,64,225,117,108
50,26,1,Michigan,Alcona County,1,65,247,139,108
50,26,1,Michigan,Alcona County,1,66,229,117,112
50,26,1,Michigan,Alcona County,1,67,210,101,109
50,26,1,Michigan,Alcona County,1,68,204,104,100
50,26,1,Michigan,Alcona County,1,69,207,104,103
50,26,1,Michigan,Alcona County,1,70,206,111,95
50,26,1,Michigan,Alcona County,1,71,197,108,89
50,26,1,Michigan,Alcona County,1,72,200,110,90
50,26,1,Michigan,Alcona County,1,73,194,101,93
50,26,1,Michigan,Alcona County,1,74,155,77,78
50,26,1,Michigan,Alcona County,1,75,154,72,82
50,26,1,Michigan,Alcona County,1,76,159,79,80
50,26,1,Michigan,Alcona County,1,77,170,87,83
50,26,1,Michigan,Alcona County,1,78,155,81,74
50,26,1,Michigan,Alcona County,1,79,136,69,67
50,26,1,Michigan,Alcona County,1,80,136,75,61
50,26,1,Michigan,Alcona County,1,81,130,68,62
50,26,1,Michigan,Alcona County,1,82,93,52,41
50,26,1,Michigan,Alcona County,1,83,69,35,34
50,26,1,Michigan,Alcona County,1,84,77,38,39
50,26,1,Michigan,Alcona County,1,85,318,132,186
50,26,1,Michigan,Alcona County,2,0,83,43,40
50,26,1,Michigan,Alcona County,2,1,65,31,34
50,26,1,Michigan,Alcona County,2,2,61,32,29
50,26,1,Michigan,Alcona County,2,3,68,34,34
50,26,1,Michigan,Alcona County,2,4,69,34,35
50,26,1,Michigan,Alcona County,2,5,57,29,28
50,26,1,Michigan,Alcona County,2,6,66,33,33
50,26,1,Michigan,Alcona County,2,7,72,35,37
50,26,1,Michigan,Alcona County,2,8,74,36,38
50,26,1,Michigan,Alcona County,2,9,68,34,34
50,26,1,Michigan,Alcona County,2,10,66,33,33
50,26,1,Michigan,Alcona County,2,11,77,36,41
50,26,1,Michigan,Alcona County,2,12,70,29,41
50,26,1,Michigan,Alcona County,2,13,77,37,40
50,26,1,Michigan,Alcona County,2,14,90,50,40
50,26,1,Michigan,Alcona County,2,15,82,43,39
50,26,1,Michigan,Alcona County,2,16,79,38,41
50,26,1,Michigan,Alcona County,2,17,95,48,47
50,26,1,Michigan,Alcona County,2,18,67,38,29
50,26,1,Michigan,Alcona County,2,19,56,31,25
50,26,1,Michigan,Alcona County,2,20,60,33,27
50,26,1,Michigan,Alcona County,2,21,62,34,28
50,26,1,Michigan,Alcona County,2,22,83,42,41
50,26,1,Michigan,Alcona County,2,23,79,41,38
50,26,1,Michigan,Alcona County,2,24,78,42,36
50,26,1,Michigan,Alcona County,2,25,80,41,39
50,26,1,Michigan,Alcona County,2,26,75,41,34
50,26,1,Michigan,Alcona County,2,27,80,43,37
