SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,46,3,South Dakota,Aurora County,1,0,38,20,18
50,46,3,South Dakota,Aurora County,1,1,45,25,20
50,46,3,South Dakota,Aurora County,1,2,40,16,24
50,46,3,South Dakota,Aurora County,1,3,29,12,17
50,46,3,South Dakota,Aurora County,1,4,35,19,16
50,46,3,South Dakota,Aurora County,1,5,35,21,14
50,46,3,South Dakota,Aurora County,1,6,35,17,18
50,46,3,South Dakota,Aurora County,1,7,32,11,21
50,46,3,South Dakota,Aurora County,1,8,44,28,16
50,46,3,South Dakota,Aurora County,1,9,38,26,12
50,46,3,South Dakota,Aurora County,1,10,37,22,15
50,46,3,South Dakota,Aurora County,1,11,42,24,18
50,46,3,South Dakota,Aurora County,1,12,43,25,18
50,46,3,South Dakota,Aurora County,1,13,39,22,17
50,46,3,South Dakota,Aurora County,1,14,39,20,19
50,46,3,South Dakota,Aurora County,1,15,42,22,20
50,46,3,South Dakota,Aurora County,1,16,40,25,15
50,46,3,South Dakota,Aurora County,1,17,36,21,15
50,46,3,South Dakota,Aurora County,1,18,27,14,13
50,46,3,South Dakota,Aurora County,1,19,23,14,9
50,46,3,South Dakota,Aurora County,1,20,26,12,14
50,46,3,South Dakota,Aurora County,1,21,29,15,14
50,46,3,South Dakota,Aurora County,1,22,26,13,13
50,46,3,South Dakota,Aurora County,1,23,30,13,17
50,46,3,South Dakota,Aurora County,1,24,37,19,18
50,46,3,South Dakota,Aurora County,1,25,31,15,16
50,46,3,South Dakota,Aurora County,1,26,20,12,8
50,46,3,South Dakota,Aurora County,1,27,29,13,16
50,46,3,South Dakota,Aurora County,1,28,28,13,15
50,46,3,South Dakota,Aurora County,1,29,29,13,16
50,46,3,South Dakota,Aurora County,1,30,28,16,12
50,46,3,South Dakota,Aurora County,1,31,27,16,11
50,46,3,South Dakota,Aurora County,1,32,31,17,14
50,46,3,South Dakota,Aurora County,1,33,28,20,8
50,46,3,South Dakota,Aurora County,1,34,37,25,12
50,46,3,South Dakota,Aurora County,1,35,39,22,17
50,46,3,South Dakota,Aurora County,1,36,39,16,23
50,46,3,South Dakota,Aurora County,1,37,34,23,11
50,46,3,South Dakota,Aurora County,1,38,38,22,16
50,46,3,South Dakota,Aurora County,1,39,36,19,17
50,46,3,South Dakota,Aurora County,1,40,34,17,17
50,46,3,South Dakota,Aurora County,1,41,26,13,13
50,46,3,South Dakota,Aurora County,1,42,31,16,15
50,46,3,South Dakota,Aurora County,1,43,30,14,16
50,46,3,South Dakota,Aurora County,1,44,24,12,12
50,46,3,South Dakota,Aurora County,1,45,14,9,5
50,46,3,South Dakota,Aurora County,1,46,28,17,11
50,46,3,South Dakota,Aurora County,1,47,29,13,16
50,46,3,South Dakota,Aurora County,1,48,34,14,20
50,46,3,South Dakota,Aurora County,1,49,34,17,17
50,46,3,South Dakota,Aurora County,1,50,31,15,16
50,46,3,South Dakota,Aurora County,1,51,27,15,12
50,46,3,South Dakota,Aurora County,1,52,27,15,12
50,46,3,South Dakota,Aurora County,1,53,32,17,15
50,46,3,South Dakota,Aurora County,1,54,35,20,15
50,46,3,South Dakota,Aurora County,1,55,31,15,16
50,46,3,South Dakota,Aurora County,1,56,31,15,16
50,46,3,South Dakota,Aurora County,1,57,38,22,16
50,46,3,South Dakota,Aurora County,1,58,41,26,15
50,46,3,South Dakota,Aurora County,1,59,37,21,16
50,46,3,South Dakota,Aurora County,1,60,35,17,18
50,46,3,South Dakota,Aurora County,1,61,33,14,19
50,46,3,South Dakota,Aurora County,1,62,48,21,27
50,46,3,South Dakota,Aurora County,1,63,42,18,24
50,46,3,South Dakota,Aurora County,1,64,42,21,21
50,46,3,South Dakota,Aurora County,1,65,42,23,19
50,46,3,South Dakota,Aurora County,1,66,32,20,12
50,46,3,South Dakota,Aurora County,1,67,38,18,20
50,46,3,South Dakota,Aurora County,1,68,31,17,14
50,46,3,South Dakota,Aurora County,1,69,29,17,12
50,46,3,South Dakota,Aurora County,1,70,30,15,15
50,46,3,South Dakota,Aurora County,1,71,24,10,14
50,46,3,South Dakota,Aurora County,1,72,31,18,13
50,46,3,South Dakota,Aurora County,1,73,29,18,11
50,46,3,South Dakota,Aurora County,1,74,26,13,13
50,46,3,South Dakota,Aurora County,1,75,19,9,10
50,46,3,South Dakota,Aurora County,1,76,23,14,9
50,46,3,South Dakota,Aurora County,1,77,20,10,10
50,46,3,South Dakota,Aurora County,1,78,15,9,6
50,46,3,South Dakota,Aurora County,1,79,12,6,6
50,46,3,South Dakota,Aurora County,1,80,13,5,8
50,46,3,South Dakota,Aurora County,1,81,20,8,12
50,46,3,South Dakota,Aurora County,1,82,18,10,8
50,46,3,South Dakota,Aurora County,1,83,18,9,9
50,46,3,South Dakota,Aurora County,1,84,17,7,10
50,46,3,South Dakota,Aurora County,1,85,91,32,59
50,46,3,South Dakota,Aurora County,2,0,36,21,15
50,46,3,South Dakota,Aurora County,2,1,43,24,19
50,46,3,South Dakota,Aurora County,2,2,41,18,23
50,46,3,South Dakota,Aurora County,2,3,33,14,19
50,46,3,South Dakota,Aurora County,2,4,33,17,16
50,46,3,South Dakota,Aurora County,2,5,36,21,15
50,46,3,South Dakota,Aurora County,2,6,35,17,18
50,46,3,South Dakota,Aurora County,2,7,31,12,19
50,46,3,South Dakota,Aurora County,2,8,40,23,17
50,46,3,South Dakota,Aurora County,2,9,38,26,12
50,46,3,South Dakota,Aurora County,2,10,36,22,14
50,46,3,South Dakota,Aurora County,2,11,40,24,16
50,46,3,South Dakota,Aurora County,2,12,44,26,18
50,46,3,South Dakota,Aurora County,2,13,40,23,17
50,46,3,South Dakota,Aurora County,2,14,39,20,19
50,46,3,South Dakota,Aurora County,2,15,43,22,21
50,46,3,South Dakota,Aurora County,2,16,39,23,16
50,46,3,South Dakota,Aurora County,2,17,37,21,16
50,46,3,South Dakota,Aurora County,2,18,26,14,12
50,46,3,South Dakota,Aurora County,2,19,22,13,9
50,46,3,South Dakota,Aurora County,2,20,26,13,13
50,46,3,South Dakota,Aurora County,2,21,29,15,14
50,46,3,South Dakota,Aurora County,2,22,27,14,13
50,46,3,South Dakota,Aurora County,2,23,30,14,16
50,46,3,South Dakota,Aurora County,2,24,35,17,18
50,46,3,South Dakota,Aurora County,2,25,32,15,17
50,46,3,South Dakota,Aurora County,2,26,23,12,11
50,46,3,South Dakota,Aurora County,2,27,27,13,14
50,46,3,South Dakota,Aurora County,2,28,29,14,15
50,46,3,South Dakota,Aurora County,2,29,28,12,16
50,46,3,South Dakota,Aurora County,2,30,29,16,13
50,46,3,South Dakota,Aurora County,2,31,27,16,11
50,46,3,South Dakota,Aurora County,2,32,30,17,13
50,46,3,South Dakota,Aurora County,2,33,28,19,9
50,46,3,South Dakota,Aurora County,2,34,34,23,11
50,46,3,South Dakota,Aurora County,2,35,39,23,16
50,46,3,South Dakota,Aurora County,2,36,39,17,22
50,46,3,South Dakota,Aurora County,2,37,34,21,13
50,46,3,South Dakota,Aurora County,2,38,38,23,15
50,46,3,South Dakota,Aurora County,2,39,36,20,16
50,46,3,South Dakota,Aurora County,2,40,36,18,18
50,46,3,South Dakota,Aurora County,2,41,27,14,13
50,46,3,South Dakota,Aurora County,2,42,30,16,14
50,46,3,South Dakota,Aurora County,2,43,30,14,16
50,46,3,South Dakota,Aurora County,2,44,25,12,13
50,46,3,South Dakota,Aurora County,2,45,18,11,7
50,46,3,South Dakota,Aurora County,2,46,25,15,10
50,46,3,South Dakota,Aurora County,2,47,29,14,15
50,46,3,South Dakota,Aurora County,2,48,33,14,19
50,46,3,South Dakota,Aurora County,2,49,35,17,18
50,46,3,South Dakota,Aurora County,2,50,31,15,16
50,46,3,South Dakota,Aurora County,2,51,28,15,13
50,46,3,South Dakota,Aurora County,2,52,27,15,12
50,46,3,South Dakota,Aurora County,2,53,30,16,14
50,46,3,South Dakota,Aurora County,2,54,34,19,15
50,46,3,South Dakota,Aurora County,2,55,32,16,16
50,46,3,South Dakota,Aurora County,2,56,31,15,16
50,46,3,South Dakota,Aurora County,2,57,37,21,16
50,46,3,South Dakota,Aurora County,2,58,40,25,15
50,46,3,South Dakota,Aurora County,2,59,38,22,16
50,46,3,South Dakota,Aurora County,2,60,35,18,17
50,46,3,South Dakota,Aurora County,2,61,33,14,19
50,46,3,South Dakota,Aurora County,2,62,44,19,25
50,46,3,South Dakota,Aurora County,2,63,44,19,25
50,46,3,South Dakota,Aurora County,2,64,41,20,21
50,46,3,South Dakota,Aurora County,2,65,42,22,20
50,46,3,South Dakota,Aurora County,2,66,34,21,13
50,46,3,South Dakota,Aurora County,2,67,36,18,18
50,46,3,South Dakota,Aurora County,2,68,31,17,14
50,46,3,South Dakota,Aurora County,2,69,30,17,13
50,46,3,South Dakota,Aurora County,2,70,30,15,15
50,46,3,South Dakota,Aurora County,2,71,25,11,14
50,46,3,South Dakota,Aurora County,2,72,29,16,13
50,46,3,South Dakota,Aurora County,2,73,30,18,12
50,46,3,South Dakota,Aurora County,2,74,24,13,11
50,46,3,South Dakota,Aurora County,2,75,21,10,11
50,46,3,South Dakota,Aurora County,2,76,21,12,9
50,46,3,South Dakota,Aurora County,2,77,20,10,10
50,46,3,South Dakota,Aurora County,2,78,16,10,6
50,46,3,South Dakota,Aurora County,2,79,12,6,6
50,46,3,South Dakota,Aurora County,2,80,13,5,8
50,46,3,South Dakota,Aurora County,2,81,18,7,11
50,46,3,South Dakota,Aurora County,2,82,18,10,8
50,46,3,South Dakota,Aurora County,2,83,16,8,8
50,46,3,South Dakota,Aurora County,2,84,18,8,10
50,46,3,South Dakota,Aurora County,2,85,91,33,58
50,46,3,South Dakota,Aurora County,3,0,46,19,27
50,46,3,South Dakota,Aurora County,3,1,34,20,14
50,46,3,South Dakota,Aurora County,3,2,38,20,18
50,46,3,South Dakota,Aurora County,3,3,37,19,18
50,46,3,South Dakota,Aurora County,3,4,30,15,15
50,46,3,South Dakota,Aurora County,3,5,36,18,18
50,46,3,South Dakota,Aurora County,3,6,31,20,11
50,46,3,South Dakota,Aurora County,3,7,36,16,20
50,46,3,South Dakota,Aurora County,3,8,29,11,18
50,46,3,South Dakota,Aurora County,3,9,41,25,16
50,46,3,South Dakota,Aurora County,3,10,38,25,13
50,46,3,South Dakota,Aurora County,3,11,35,21,14
50,46,3,South Dakota,Aurora County,3,12,43,26,17
50,46,3,South Dakota,Aurora County,3,13,42,25,17
50,46,3,South Dakota,Aurora County,3,14,45,26,19
50,46,3,South Dakota,Aurora County,3,15,46,22,24
50,46,3,South Dakota,Aurora County,3,16,37,19,18
50,46,3,South Dakota,Aurora County,3,17,42,23,19
50,46,3,South Dakota,Aurora County,3,18,27,15,12
50,46,3,South Dakota,Aurora County,3,19,23,10,13
50,46,3,South Dakota,Aurora County,3,20,22,12,10
50,46,3,South Dakota,Aurora County,3,21,29,14,15
50,46,3,South Dakota,Aurora County,3,22,28,15,13
50,46,3,South Dakota,Aurora County,3,23,25,13,12
50,46,3,South Dakota,Aurora County,3,24,33,15,18
50,46,3,South Dakota,Aurora County,3,25,35,17,18
50,46,3,South Dakota,Aurora County,3,26,36,18,18
