SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,54,1,West Virginia,Barbour County,1,0,142,74,68
50,54,1,West Virginia,Barbour County,1,1,153,82,71
50,54,1,West Virginia,Barbour County,1,2,148,75,73
50,54,1,West Virginia,Barbour County,1,3,158,77,81
50,54,1,West Virginia,Barbour County,1,4,157,76,81
50,54,1,West Virginia,Barbour County,1,5,158,75,83
50,54,1,West Virginia,Barbour County,1,6,166,84,82
50,54,1,West Virginia,Barbour County,1,7,184,89,95
50,54,1,West Virginia,Barbour County,1,8,178,94,84
50,54,1,West Virginia,Barbour County,1,9,148,78,70
50,54,1,West Virginia,Barbour County,1,10,176,93,83
50,54,1,West Virginia,Barbour County,1,11,174,91,83
50,54,1,West Virginia,Barbour County,1,12,189,99,90
50,54,1,West Virginia,Barbour County,1,13,185,97,88
50,54,1,West Virginia,Barbour County,1,14,198,103,95
50,54,1,West Virginia,Barbour County,1,15,204,104,100
50,54,1,West Virginia,Barbour County,1,16,179,84,95
50,54,1,West Virginia,Barbour County,1,17,179,89,90
50,54,1,West Virginia,Barbour County,1,18,231,116,115
50,54,1,West Virginia,Barbour County,1,19,297,127,170
50,54,1,West Virginia,Barbour County,1,20,265,105,160
50,54,1,West Virginia,Barbour County,1,21,249,116,133
50,54,1,West Virginia,Barbour County,1,22,214,111,103
50,54,1,West Virginia,Barbour County,1,23,164,89,75
50,54,1,West Virginia,Barbour County,1,24,175,85,90
50,54,1,West Virginia,Barbour County,1,25,178,90,88
50,54,1,West Virginia,Barbour County,1,26,167,88,79
50,54,1,West Virginia,Barbour County,1,27,172,90,82
50,54,1,West Virginia,Barbour County,1,28,182,96,86
50,54,1,West Virginia,Barbour County,1,29,188,100,88
50,54,1,West Virginia,Barbour County,1,30,172,79,93
50,54,1,West Virginia,Barbour County,1,31,172,82,90
50,54,1,West Virginia,Barbour County,1,32,168,85,83
50,54,1,West Virginia,Barbour County,1,33,158,76,82
50,54,1,West Virginia,Barbour County,1,34,164,87,77
50,54,1,West Virginia,Barbour County,1,35,171,84,87
50,54,1,West Virginia,Barbour County,1,36,166,83,83
50,54,1,West Virginia,Barbour County,1,37,162,87,75
50,54,1,West Virginia,Barbour County,1,38,169,87,82
50,54,1,West Virginia,Barbour County,1,39,181,91,90
50,54,1,West Virginia,Barbour County,1,40,174,81,93
50,54,1,West Virginia,Barbour County,1,41,155,71,84
50,54,1,West Virginia,Barbour County,1,42,159,74,85
50,54,1,West Virginia,Barbour County,1,43,175,87,88
50,54,1,West Virginia,Barbour County,1,44,186,84,102
50,54,1,West Virginia,Barbour County,1,45,197,95,102
50,54,1,West Virginia,Barbour County,1,46,201,101,100
50,54,1,West Virginia,Barbour County,1,47,198,103,95
50,54,1,West Virginia,Barbour County,1,48,215,113,102
50,54,1,West Virginia,Barbour County,1,49,225,119,106
50,54,1,West Virginia,Barbour County,1,50,195,97,98
50,54,1,West Virginia,Barbour County,1,51,197,97,100
50,54,1,West Virginia,Barbour County,1,52,210,103,107
50,54,1,West Virginia,Barbour County,1,53,190,94,96
50,54,1,West Virginia,Barbour County,1,54,186,89,97
50,54,1,West Virginia,Barbour County,1,55,193,95,98
50,54,1,West Virginia,Barbour County,1,56,208,110,98
50,54,1,West Virginia,Barbour County,1,57,236,123,113
50,54,1,West Virginia,Barbour County,1,58,241,121,120
50,54,1,West Virginia,Barbour County,1,59,222,108,114
50,54,1,West Virginia,Barbour County,1,60,216,110,106
50,54,1,West Virginia,Barbour County,1,61,224,100,124
50,54,1,West Virginia,Barbour County,1,62,202,95,107
50,54,1,West Virginia,Barbour County,1,63,224,109,115
50,54,1,West Virginia,Barbour County,1,64,219,111,108
50,54,1,West Virginia,Barbour County,1,65,205,104,101
50,54,1,West Virginia,Barbour County,1,66,208,104,104
50,54,1,West Virginia,Barbour County,1,67,204,105,99
50,54,1,West Virginia,Barbour County,1,68,219,121,98
50,54,1,West Virginia,Barbour County,1,69,188,103,85
50,54,1,West Virginia,Barbour County,1,70,202,108,94
50,54,1,West Virginia,Barbour County,1,71,188,98,90
50,54,1,West Virginia,Barbour County,1,72,178,88,90
50,54,1,West Virginia,Barbour County,1,73,189,84,105
50,54,1,West Virginia,Barbour County,1,74,126,54,72
50,54,1,West Virginia,Barbour County,1,75,119,54,65
50,54,1,West Virginia,Barbour County,1,76,134,66,68
50,54,1,West Virginia,Barbour County,1,77,135,67,68
50,54,1,West Virginia,Barbour County,1,78,99,50,49
50,54,1,West Virginia,Barbour County,1,79,89,45,44
50,54,1,West Virginia,Barbour County,1,80,85,43,42
50,54,1,West Virginia,Barbour County,1,81,96,45,51
50,54,1,West Virginia,Barbour County,1,82,73,36,37
50,54,1,West Virginia,Barbour County,1,83,58,25,33
50,54,1,West Virginia,Barbour County,1,84,63,31,32
50,54,1,West Virginia,Barbour County,1,85,312,119,193
50,54,1,West Virginia,Barbour County,2,0,155,81,74
50,54,1,West Virginia,Barbour County,2,1,148,79,69
50,54,1,West Virginia,Barbour County,2,2,148,76,72
50,54,1,West Virginia,Barbour County,2,3,155,75,80
50,54,1,West Virginia,Barbour County,2,4,158,77,81
50,54,1,West Virginia,Barbour County,2,5,158,76,82
50,54,1,West Virginia,Barbour County,2,6,165,83,82
50,54,1,West Virginia,Barbour County,2,7,180,89,91
50,54,1,West Virginia,Barbour County,2,8,178,92,86
50,54,1,West Virginia,Barbour County,2,9,156,82,74
50,54,1,West Virginia,Barbour County,2,10,167,88,79
50,54,1,West Virginia,Barbour County,2,11,175,92,83
50,54,1,West Virginia,Barbour County,2,12,185,98,87
50,54,1,West Virginia,Barbour County,2,13,186,98,88
50,54,1,West Virginia,Barbour County,2,14,197,103,94
50,54,1,West Virginia,Barbour County,2,15,204,105,99
50,54,1,West Virginia,Barbour County,2,16,184,88,96
50,54,1,West Virginia,Barbour County,2,17,180,87,93
50,54,1,West Virginia,Barbour County,2,18,227,110,117
50,54,1,West Virginia,Barbour County,2,19,301,128,173
50,54,1,West Virginia,Barbour County,2,20,268,108,160
50,54,1,West Virginia,Barbour County,2,21,245,115,130
50,54,1,West Virginia,Barbour County,2,22,212,110,102
50,54,1,West Virginia,Barbour County,2,23,169,90,79
50,54,1,West Virginia,Barbour County,2,24,170,86,84
50,54,1,West Virginia,Barbour County,2,25,177,88,89
50,54,1,West Virginia,Barbour County,2,26,169,87,82
50,54,1,West Virginia,Barbour County,2,27,172,90,82
50,54,1,West Virginia,Barbour County,2,28,179,95,84
50,54,1,West Virginia,Barbour County,2,29,185,99,86
50,54,1,West Virginia,Barbour County,2,30,180,86,94
50,54,1,West Virginia,Barbour County,2,31,171,82,89
50,54,1,West Virginia,Barbour County,2,32,169,85,84
50,54,1,West Virginia,Barbour County,2,33,161,79,82
50,54,1,West Virginia,Barbour County,2,34,162,85,77
50,54,1,West Virginia,Barbour County,2,35,170,85,85
50,54,1,West Virginia,Barbour County,2,36,164,83,81
50,54,1,West Virginia,Barbour County,2,37,163,86,77
50,54,1,West Virginia,Barbour County,2,38,169,89,80
50,54,1,West Virginia,Barbour County,2,39,178,91,87
50,54,1,West Virginia,Barbour County,2,40,178,84,94
50,54,1,West Virginia,Barbour County,2,41,161,74,87
50,54,1,West Virginia,Barbour County,2,42,157,73,84
50,54,1,West Virginia,Barbour County,2,43,173,84,89
50,54,1,West Virginia,Barbour County,2,44,183,85,98
50,54,1,West Virginia,Barbour County,2,45,195,92,103
50,54,1,West Virginia,Barbour County,2,46,200,99,101
50,54,1,West Virginia,Barbour County,2,47,199,104,95
50,54,1,West Virginia,Barbour County,2,48,210,110,100
50,54,1,West Virginia,Barbour County,2,49,223,118,105
50,54,1,West Virginia,Barbour County,2,50,202,101,101
50,54,1,West Virginia,Barbour County,2,51,195,97,98
50,54,1,West Virginia,Barbour County,2,52,207,102,105
50,54,1,West Virginia,Barbour County,2,53,192,94,98
50,54,1,West Virginia,Barbour County,2,54,189,91,98
50,54,1,West Virginia,Barbour County,2,55,192,94,98
50,54,1,West Virginia,Barbour County,2,56,206,107,99
50,54,1,West Virginia,Barbour County,2,57,230,120,110
50,54,1,West Virginia,Barbour County,2,58,240,122,118
50,54,1,West Virginia,Barbour County,2,59,226,112,114
50,54,1,West Virginia,Barbour County,2,60,217,109,108
50,54,1,West Virginia,Barbour County,2,61,221,101,120
50,54,1,West Virginia,Barbour County,2,62,205,95,110
50,54,1,West Virginia,Barbour County,2,63,222,106,116
50,54,1,West Virginia,Barbour County,2,64,216,108,108
50,54,1,West Virginia,Barbour County,2,65,209,107,102
50,54,1,West Virginia,Barbour County,2,66,209,106,103
50,54,1,West Virginia,Barbour County,2,67,205,106,99
50,54,1,West Virginia,Barbour County,2,68,215,118,97
50,54,1,West Virginia,Barbour County,2,69,193,106,87
50,54,1,West Virginia,Barbour County,2,70,200,108,92
50,54,1,West Virginia,Barbour County,2,71,189,98,91
50,54,1,West Virginia,Barbour County,2,72,171,86,85
50,54,1,West Virginia,Barbour County,2,73,195,90,105
50,54,1,West Virginia,Barbour County,2,74,131,57,74
50,54,1,West Virginia,Barbour County,2,75,119,53,66
50,54,1,West Virginia,Barbour County,2,76,127,63,64
50,54,1,West Virginia,Barbour County,2,77,134,65,69
50,54,1,West Virginia,Barbour County,2,78,103,53,50
50,54,1,West Virginia,Barbour County,2,79,90,46,44
50,54,1,West Virginia,Barbour County,2,80,83,41,42
50,54,1,West Virginia,Barbour County,2,81,93,44,49
50,54,1,West Virginia,Barbour County,2,82,79,39,40
50,54,1,West Virginia,Barbour County,2,83,59,26,33
50,54,1,West Virginia,Barbour County,2,84,63,31,32
50,54,1,West Virginia,Barbour County,2,85,316,123,193
50,54,1,West Virginia,Barbour County,3,0,139,72,67
50,54,1,West Virginia,Barbour County,3,1,156,87,69
50,54,1,West Virginia,Barbour County,3,2,149,81,68
50,54,1,West Virginia,Barbour County,3,3,153,79,74
50,54,1,West Virginia,Barbour County,3,4,159,84,75
50,54,1,West Virginia,Barbour County,3,5,157,75,82
50,54,1,West Virginia,Barbour County,3,6,163,80,83
50,54,1,West Virginia,Barbour County,3,7,172,84,88
50,54,1,West Virginia,Barbour County,3,8,180,93,87
50,54,1,West Virginia,Barbour County,3,9,172,84,88
50,54,1,West Virginia,Barbour County,3,10,163,86,77
50,54,1,West Virginia,Barbour County,3,11,175,88,87
50,54,1,West Virginia,Barbour County,3,12,184,94,90
50,54,1,West Virginia,Barbour County,3,13,185,96,89
50,54,1,West Virginia,Barbour County,3,14,190,95,95
50,54,1,West Virginia,Barbour County,3,15,202,103,99
50,54,1,West Virginia,Barbour County,3,16,205,109,96
50,54,1,West Virginia,Barbour County,3,17,192,91,101
50,54,1,West Virginia,Barbour County,3,18,221,100,121
50,54,1,West Virginia,Barbour County,3,19,303,125,178
50,54,1,West Virginia,Barbour County,3,20,271,114,157
50,54,1,West Virginia,Barbour County,3,21,237,112,125
50,54,1,West Virginia,Barbour County,3,22,222,114,108
50,54,1,West Virginia,Barbour County,3,23,185,96,89
50,54,1,West Virginia,Barbour County,3,24,176,96,80
50,54,1,West Virginia,Barbour County,3,25,151,75,76
50,54,1,West Virginia,Barbour County,3,26,172,88,84
50,54,1,West Virginia,Barbour County,3,27,172,85,87
50,54,1,West Virginia,Barbour County,3,28,163,81,82
50,54,1,West Virginia,Barbour County,3,29,184,95,89
50,54,1,West Virginia,Barbour County,3,30,187,99,88
50,54,1,West Virginia,Barbour County,3,31,185,86,99
50,54,1,West Virginia,Barbour County,3,32,168,81,87
50,54,1,West Virginia,Barbour County,3,33,171,84,87
50,54,1,West Virginia,Barbour County,3,34,170,90,80
50,54,1,West Virginia,Barbour County,3,35,158,83,75
50,54,1,West Virginia,Barbour County,3,36,169,79,90
50,54,1,West Virginia,Barbour County,3,37,164,82,82
50,54,1,West Virginia,Barbour County,3,38,172,91,81
50,54,1,West Virginia,Barbour County,3,39,171,93,78
50,54,1,West Virginia,Barbour County,3,40,179,95,84
50,54,1,West Virginia,Barbour County,3,41,175,82,93
50,54,1,West Virginia,Barbour County,3,42,162,75,87
50,54,1,West Virginia,Barbour County,3,43,158,72,86
50,54,1,West Virginia,Barbour County,3,44,176,86,90
50,54,1,West Virginia,Barbour County,3,45,182,84,98
50,54,1,West Virginia,Barbour County,3,46,191,89,102
50,54,1,West Virginia,Barbour County,3,47,201,100,101
50,54,1,West Virginia,Barbour County,3,48,197,104,93
50,54,1,West Virginia,Barbour County,3,49,212,108,104
50,54,1,West Virginia,Barbour County,3,50,217,111,106
50,54,1,West Virginia,Barbour County,3,51,201,102,99
50,54,1,West Virginia,Barbour County,3,52,194,95,99
50,54,1,West Virginia,Barbour County,3,53,210,106,104
50,54,1,West Virginia,Barbour County,3,54,200,97,103
50,54,1,West Virginia,Barbour County,3,55,190,91,99
50,54,1,West Virginia,Barbour County,3,56,184,90,94
50,54,1,West Virginia,Barbour County,3,57,208,108,100
50,54,1,West Virginia,Barbour County,3,58,232,120,112
50,54,1,West Virginia,Barbour County,3,59,234,120,114
50,54,1,West Virginia,Barbour County,3,60,230,118,112
50,54,1,West Virginia,Barbour County,3,61,214,109,105
50,54,1,West Virginia,Barbour County,3,62,215,98,117
50,54,1,West Virginia,Barbour County,3,63,203,96,107
50,54,1,West Virginia,Barbour County,3,64,206,95,111
50,54,1,West Virginia,Barbour County,3,65,215,107,108
50,54,1,West Virginia,Barbour County,3,66,204,104,100
50,54,1,West Virginia,Barbour County,3,67,205,103,102
50,54,1,West Virginia,Barbour County,3,68,205,108,97
50,54,1,West Virginia,Barbour County,3,69,207,113,94
50,54,1,West Virginia,Barbour County,3,70,190,107,83
50,54,1,West Virginia,Barbour County,3,71,189,96,93
50,54,1,West Virginia,Barbour County,3,72,182,95,87
50,54,1,West Virginia,Barbour County,3,73,168,87,81
50,54,1,West Virginia,Barbour County,3,74,191,87,104
50,54,1,West Virginia,Barbour County,3,75,118,49,69
50,54,1,West Virginia,Barbour County,3,76,113,50,63
50,54,1,West Virginia,Barbour County,3,77,118,60,58
50,54,1,West Virginia,Barbour County,3,78,129,62,67
50,54,1,West Virginia,Barbour County,3,79,96,48,48
50,54,1,West Virginia,Barbour County,3,80,83,44,39
50,54,1,West Virginia,Barbour County,3,81,74,35,39
50,54,1,West Virginia,Barbour County,3,82,81,41,40
50,54,1,West Virginia,Barbour County,3,83,69,30,39
50,54,1,West Virginia,Barbour County,3,84,59,27,32
50,54,1,West Virginia,Barbour County,3,85,312,123,189
50,54,1,West Virginia,Barbour County,4,0,151,76,75
50,54,1,West Virginia,Barbour County,4,1,147,66,81
50,54,1,West Virginia,Barbour County,4,2,160,86,74
50,54,1,West Virginia,Barbour County,4,3,148,79,69
50,54,1,West Virginia,Barbour County,4,4,148,80,68
50,54,1,West Virginia,Barbour County,4,5,166,85,81
50,54,1,West Virginia,Barbour County,4,6,158,80,78
50,54,1,West Virginia,Barbour County,4,7,175,84,91
50,54,1,West Virginia,Barbour County,4,8,172,80,92
50,54,1,West Virginia,Barbour County,4,9,185,93,92
50,54,1,West Virginia,Barbour County,4,10,176,86,90
50,54,1,West Virginia,Barbour County,4,11,164,87,77
50,54,1,West Virginia,Barbour County,4,12,178,87,91
50,54,1,West Virginia,Barbour County,4,13,190,94,96
50,54,1,West Virginia,Barbour County,4,14,204,106,98
50,54,1,West Virginia,Barbour County,4,15,192,97,95
50,54,1,West Virginia,Barbour County,4,16,206,105,101
50,54,1,West Virginia,Barbour County,4,17,210,108,102
50,54,1,West Virginia,Barbour County,4,18,227,101,126
50,54,1,West Virginia,Barbour County,4,19,295,117,178
50,54,1,West Virginia,Barbour County,4,20,266,109,157
50,54,1,West Virginia,Barbour County,4,21,248,121,127
50,54,1,West Virginia,Barbour County,4,22,210,109,101
50,54,1,West Virginia,Barbour County,4,23,178,92,86
50,54,1,West Virginia,Barbour County,4,24,184,96,88
50,54,1,West Virginia,Barbour County,4,25,173,94,79
50,54,1,West Virginia,Barbour County,4,26,149,76,73
50,54,1,West Virginia,Barbour County,4,27,174,86,88
50,54,1,West Virginia,Barbour County,4,28,178,93,85
50,54,1,West Virginia,Barbour County,4,29,175,84,91
50,54,1,West Virginia,Barbour County,4,30,181,93,88
50,54,1,West Virginia,Barbour County,4,31,189,97,92
50,54,1,West Virginia,Barbour County,4,32,182,89,93
50,54,1,West Virginia,Barbour County,4,33,163,79,84
50,54,1,West Virginia,Barbour County,4,34,158,80,78
50,54,1,West Virginia,Barbour County,4,35,159,82,77
50,54,1,West Virginia,Barbour County,4,36,149,77,72
50,54,1,West Virginia,Barbour County,4,37,173,77,96
50,54,1,West Virginia,Barbour County,4,38,167,83,84
50,54,1,West Virginia,Barbour County,4,39,172,91,81
50,54,1,West Virginia,Barbour County,4,40,177,93,84
50,54,1,West Virginia,Barbour County,4,41,182,95,87
50,54,1,West Virginia,Barbour County,4,42,169,80,89
50,54,1,West Virginia,Barbour County,4,43,164,73,91
50,54,1,West Virginia,Barbour County,4,44,157,72,85
50,54,1,West Virginia,Barbour County,4,45,182,88,94
50,54,1,West Virginia,Barbour County,4,46,185,86,99
50,54,1,West Virginia,Barbour County,4,47,185,84,101
50,54,1,West Virginia,Barbour County,4,48,207,104,103
50,54,1,West Virginia,Barbour County,4,49,192,105,87
50,54,1,West Virginia,Barbour County,4,50,212,111,101
50,54,1,West Virginia,Barbour County,4,51,222,115,107
50,54,1,West Virginia,Barbour County,4,52,196,99,97
50,54,1,West Virginia,Barbour County,4,53,185,93,92
50,54,1,West Virginia,Barbour County,4,54,210,108,102
50,54,1,West Virginia,Barbour County,4,55,192,93,99
50,54,1,West Virginia,Barbour County,4,56,185,88,97
50,54,1,West Virginia,Barbour County,4,57,189,87,102
50,54,1,West Virginia,Barbour County,4,58,211,112,99
50,54,1,West Virginia,Barbour County,4,59,218,112,106
50,54,1,West Virginia,Barbour County,4,60,224,114,110
50,54,1,West Virginia,Barbour County,4,61,230,120,110
50,54,1,West Virginia,Barbour County,4,62,204,104,100
50,54,1,West Virginia,Barbour County,4,63,213,98,115
50,54,1,West Virginia,Barbour County,4,64,212,97,115
50,54,1,West Virginia,Barbour County,4,65,205,91,114
50,54,1,West Virginia,Barbour County,4,66,210,104,106
50,54,1,West Virginia,Barbour County,4,67,201,103,98
50,54,1,West Virginia,Barbour County,4,68,202,102,100
50,54,1,West Virginia,Barbour County,4,69,191,100,91
50,54,1,West Virginia,Barbour County,4,70,211,119,92
50,54,1,West Virginia,Barbour County,4,71,178,97,81
50,54,1,West Virginia,Barbour County,4,72,179,94,85
50,54,1,West Virginia,Barbour County,4,73,175,89,86
50,54,1,West Virginia,Barbour County,4,74,162,82,80
