SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,29,1,Missouri,Adair County,1,0,286,145,141
50,29,1,Missouri,Adair County,1,1,293,150,143
50,29,1,Missouri,Adair County,1,2,267,133,134
50,29,1,Missouri,Adair County,1,3,240,122,118
50,29,1,Missouri,Adair County,1,4,243,125,118
50,29,1,Missouri,Adair County,1,5,253,142,111
50,29,1,Missouri,Adair County,1,6,217,116,101
50,29,1,Missouri,Adair County,1,7,221,111,110
50,29,1,Missouri,Adair County,1,8,239,117,122
50,29,1,Missouri,Adair County,1,9,236,116,120
50,29,1,Missouri,Adair County,1,10,242,124,118
50,29,1,Missouri,Adair County,1,11,255,141,114
50,29,1,Missouri,Adair County,1,12,263,133,130
50,29,1,Missouri,Adair County,1,13,272,130,142
50,29,1,Missouri,Adair County,1,14,260,134,126
50,29,1,Missouri,Adair County,1,15,256,126,130
50,29,1,Missouri,Adair County,1,16,261,126,135
50,29,1,Missouri,Adair County,1,17,274,144,130
50,29,1,Missouri,Adair County,1,18,684,290,394
50,29,1,Missouri,Adair County,1,19,1316,552,764
50,29,1,Missouri,Adair County,1,20,1423,580,843
50,29,1,Missouri,Adair County,1,21,1401,657,744
50,29,1,Missouri,Adair County,1,22,1078,508,570
50,29,1,Missouri,Adair County,1,23,568,320,248
50,29,1,Missouri,Adair County,1,24,440,254,186
50,29,1,Missouri,Adair County,1,25,380,203,177
50,29,1,Missouri,Adair County,1,26,340,174,166
50,29,1,Missouri,Adair County,1,27,287,150,137
50,29,1,Missouri,Adair County,1,28,276,147,129
50,29,1,Missouri,Adair County,1,29,279,132,147
50,29,1,Missouri,Adair County,1,30,231,101,130
50,29,1,Missouri,Adair County,1,31,222,103,119
50,29,1,Missouri,Adair County,1,32,226,114,112
50,29,1,Missouri,Adair County,1,33,236,111,125
50,29,1,Missouri,Adair County,1,34,255,134,121
50,29,1,Missouri,Adair County,1,35,232,129,103
50,29,1,Missouri,Adair County,1,36,227,123,104
50,29,1,Missouri,Adair County,1,37,224,108,116
50,29,1,Missouri,Adair County,1,38,243,118,125
50,29,1,Missouri,Adair County,1,39,211,105,106
50,29,1,Missouri,Adair County,1,40,228,116,112
50,29,1,Missouri,Adair County,1,41,232,113,119
50,29,1,Missouri,Adair County,1,42,212,110,102
50,29,1,Missouri,Adair County,1,43,212,111,101
50,29,1,Missouri,Adair County,1,44,181,88,93
50,29,1,Missouri,Adair County,1,45,190,88,102
50,29,1,Missouri,Adair County,1,46,215,108,107
50,29,1,Missouri,Adair County,1,47,225,116,109
50,29,1,Missouri,Adair County,1,48,252,133,119
50,29,1,Missouri,Adair County,1,49,268,137,131
50,29,1,Missouri,Adair County,1,50,258,135,123
50,29,1,Missouri,Adair County,1,51,256,133,123
50,29,1,Missouri,Adair County,1,52,237,123,114
50,29,1,Missouri,Adair County,1,53,227,128,99
50,29,1,Missouri,Adair County,1,54,241,121,120
50,29,1,Missouri,Adair County,1,55,276,124,152
50,29,1,Missouri,Adair County,1,56,272,143,129
50,29,1,Missouri,Adair County,1,57,274,132,142
50,29,1,Missouri,Adair County,1,58,283,128,155
50,29,1,Missouri,Adair County,1,59,283,133,150
50,29,1,Missouri,Adair County,1,60,273,126,147
50,29,1,Missouri,Adair County,1,61,273,140,133
50,29,1,Missouri,Adair County,1,62,259,136,123
50,29,1,Missouri,Adair County,1,63,250,127,123
50,29,1,Missouri,Adair County,1,64,254,124,130
50,29,1,Missouri,Adair County,1,65,256,113,143
50,29,1,Missouri,Adair County,1,66,252,121,131
50,29,1,Missouri,Adair County,1,67,226,104,122
50,29,1,Missouri,Adair County,1,68,215,111,104
50,29,1,Missouri,Adair County,1,69,229,113,116
50,29,1,Missouri,Adair County,1,70,212,102,110
50,29,1,Missouri,Adair County,1,71,202,91,111
50,29,1,Missouri,Adair County,1,72,204,98,106
50,29,1,Missouri,Adair County,1,73,208,93,115
50,29,1,Missouri,Adair County,1,74,149,65,84
50,29,1,Missouri,Adair County,1,75,154,69,85
50,29,1,Missouri,Adair County,1,76,173,79,94
50,29,1,Missouri,Adair County,1,77,153,64,89
50,29,1,Missouri,Adair County,1,78,131,61,70
50,29,1,Missouri,Adair County,1,79,119,56,63
50,29,1,Missouri,Adair County,1,80,106,52,54
50,29,1,Missouri,Adair County,1,81,110,47,63
50,29,1,Missouri,Adair County,1,82,89,36,53
50,29,1,Missouri,Adair County,1,83,77,31,46
50,29,1,Missouri,Adair County,1,84,75,31,44
50,29,1,Missouri,Adair County,1,85,488,161,327
50,29,1,Missouri,Adair County,2,0,281,145,136
50,29,1,Missouri,Adair County,2,1,292,151,141
50,29,1,Missouri,Adair County,2,2,270,136,134
50,29,1,Missouri,Adair County,2,3,240,122,118
50,29,1,Missouri,Adair County,2,4,241,124,117
50,29,1,Missouri,Adair County,2,5,250,138,112
50,29,1,Missouri,Adair County,2,6,226,121,105
50,29,1,Missouri,Adair County,2,7,217,111,106
50,29,1,Missouri,Adair County,2,8,235,115,120
50,29,1,Missouri,Adair County,2,9,234,115,119
50,29,1,Missouri,Adair County,2,10,239,120,119
50,29,1,Missouri,Adair County,2,11,250,136,114
50,29,1,Missouri,Adair County,2,12,261,135,126
50,29,1,Missouri,Adair County,2,13,268,130,138
50,29,1,Missouri,Adair County,2,14,262,132,130
50,29,1,Missouri,Adair County,2,15,257,128,129
50,29,1,Missouri,Adair County,2,16,260,127,133
50,29,1,Missouri,Adair County,2,17,271,140,131
50,29,1,Missouri,Adair County,2,18,674,285,389
50,29,1,Missouri,Adair County,2,19,1311,549,762
50,29,1,Missouri,Adair County,2,20,1436,584,852
50,29,1,Missouri,Adair County,2,21,1388,650,738
50,29,1,Missouri,Adair County,2,22,1079,507,572
50,29,1,Missouri,Adair County,2,23,557,315,242
50,29,1,Missouri,Adair County,2,24,433,247,186
50,29,1,Missouri,Adair County,2,25,383,204,179
50,29,1,Missouri,Adair County,2,26,337,176,161
50,29,1,Missouri,Adair County,2,27,295,153,142
50,29,1,Missouri,Adair County,2,28,272,144,128
50,29,1,Missouri,Adair County,2,29,271,132,139
50,29,1,Missouri,Adair County,2,30,243,111,132
50,29,1,Missouri,Adair County,2,31,222,102,120
50,29,1,Missouri,Adair County,2,32,227,113,114
50,29,1,Missouri,Adair County,2,33,233,112,121
50,29,1,Missouri,Adair County,2,34,246,127,119
50,29,1,Missouri,Adair County,2,35,236,129,107
50,29,1,Missouri,Adair County,2,36,225,121,104
50,29,1,Missouri,Adair County,2,37,224,112,112
50,29,1,Missouri,Adair County,2,38,237,115,122
50,29,1,Missouri,Adair County,2,39,218,108,110
50,29,1,Missouri,Adair County,2,40,226,115,111
