SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,13,1,Georgia,Appling County,1,0,213,109,104
50,13,1,Georgia,Appling County,1,1,230,112,118
50,13,1,Georgia,Appling County,1,2,232,116,116
50,13,1,Georgia,Appling County,1,3,232,124,108
50,13,1,Georgia,Appling County,1,4,265,140,125
50,13,1,Georgia,Appling County,1,5,251,126,125
50,13,1,Georgia,Appling County,1,6,243,117,126
50,13,1,Georgia,Appling County,1,7,265,128,137
50,13,1,Georgia,Appling County,1,8,270,126,144
50,13,1,Georgia,Appling County,1,9,254,133,121
50,13,1,Georgia,Appling County,1,10,263,139,124
50,13,1,Georgia,Appling County,1,11,261,141,120
50,13,1,Georgia,Appling County,1,12,286,142,144
50,13,1,Georgia,Appling County,1,13,278,146,132
50,13,1,Georgia,Appling County,1,14,271,132,139
50,13,1,Georgia,Appling County,1,15,283,144,139
50,13,1,Georgia,Appling County,1,16,247,127,120
50,13,1,Georgia,Appling County,1,17,253,124,129
50,13,1,Georgia,Appling County,1,18,227,128,99
50,13,1,Georgia,Appling County,1,19,188,107,81
50,13,1,Georgia,Appling County,1,20,197,112,85
50,13,1,Georgia,Appling County,1,21,209,109,100
50,13,1,Georgia,Appling County,1,22,250,144,106
50,13,1,Georgia,Appling County,1,23,212,108,104
50,13,1,Georgia,Appling County,1,24,229,129,100
50,13,1,Georgia,Appling County,1,25,213,124,89
50,13,1,Georgia,Appling County,1,26,203,110,93
50,13,1,Georgia,Appling County,1,27,214,111,103
50,13,1,Georgia,Appling County,1,28,240,125,115
50,13,1,Georgia,Appling County,1,29,237,126,111
50,13,1,Georgia,Appling County,1,30,199,111,88
50,13,1,Georgia,Appling County,1,31,205,99,106
50,13,1,Georgia,Appling County,1,32,194,98,96
50,13,1,Georgia,Appling County,1,33,199,98,101
50,13,1,Georgia,Appling County,1,34,208,100,108
50,13,1,Georgia,Appling County,1,35,205,102,103
50,13,1,Georgia,Appling County,1,36,226,118,108
50,13,1,Georgia,Appling County,1,37,228,122,106
50,13,1,Georgia,Appling County,1,38,216,111,105
50,13,1,Georgia,Appling County,1,39,209,107,102
50,13,1,Georgia,Appling County,1,40,216,109,107
50,13,1,Georgia,Appling County,1,41,242,119,123
50,13,1,Georgia,Appling County,1,42,229,106,123
50,13,1,Georgia,Appling County,1,43,215,99,116
50,13,1,Georgia,Appling County,1,44,219,114,105
50,13,1,Georgia,Appling County,1,45,224,113,111
50,13,1,Georgia,Appling County,1,46,209,95,114
50,13,1,Georgia,Appling County,1,47,206,97,109
50,13,1,Georgia,Appling County,1,48,232,113,119
50,13,1,Georgia,Appling County,1,49,243,130,113
50,13,1,Georgia,Appling County,1,50,234,131,103
50,13,1,Georgia,Appling County,1,51,225,116,109
50,13,1,Georgia,Appling County,1,52,212,104,108
50,13,1,Georgia,Appling County,1,53,211,107,104
50,13,1,Georgia,Appling County,1,54,231,119,112
50,13,1,Georgia,Appling County,1,55,274,143,131
50,13,1,Georgia,Appling County,1,56,246,122,124
50,13,1,Georgia,Appling County,1,57,238,115,123
50,13,1,Georgia,Appling County,1,58,241,124,117
50,13,1,Georgia,Appling County,1,59,261,134,127
50,13,1,Georgia,Appling County,1,60,266,143,123
50,13,1,Georgia,Appling County,1,61,244,124,120
50,13,1,Georgia,Appling County,1,62,244,116,128
50,13,1,Georgia,Appling County,1,63,248,106,142
50,13,1,Georgia,Appling County,1,64,276,137,139
50,13,1,Georgia,Appling County,1,65,232,107,125
50,13,1,Georgia,Appling County,1,66,204,95,109
50,13,1,Georgia,Appling County,1,67,195,91,104
50,13,1,Georgia,Appling County,1,68,210,115,95
50,13,1,Georgia,Appling County,1,69,213,104,109
50,13,1,Georgia,Appling County,1,70,191,83,108
50,13,1,Georgia,Appling County,1,71,203,98,105
50,13,1,Georgia,Appling County,1,72,185,104,81
50,13,1,Georgia,Appling County,1,73,193,102,91
50,13,1,Georgia,Appling County,1,74,141,66,75
50,13,1,Georgia,Appling County,1,75,130,57,73
50,13,1,Georgia,Appling County,1,76,134,62,72
50,13,1,Georgia,Appling County,1,77,128,57,71
50,13,1,Georgia,Appling County,1,78,114,44,70
50,13,1,Georgia,Appling County,1,79,99,40,59
50,13,1,Georgia,Appling County,1,80,87,38,49
50,13,1,Georgia,Appling County,1,81,87,35,52
50,13,1,Georgia,Appling County,1,82,86,37,49
50,13,1,Georgia,Appling County,1,83,68,24,44
50,13,1,Georgia,Appling County,1,84,52,22,30
50,13,1,Georgia,Appling County,1,85,300,112,188
50,13,1,Georgia,Appling County,2,0,202,102,100
50,13,1,Georgia,Appling County,2,1,227,112,115
50,13,1,Georgia,Appling County,2,2,231,116,115
50,13,1,Georgia,Appling County,2,3,231,122,109
50,13,1,Georgia,Appling County,2,4,258,137,121
50,13,1,Georgia,Appling County,2,5,250,125,125
50,13,1,Georgia,Appling County,2,6,245,120,125
50,13,1,Georgia,Appling County,2,7,259,125,134
50,13,1,Georgia,Appling County,2,8,266,124,142
50,13,1,Georgia,Appling County,2,9,258,131,127
50,13,1,Georgia,Appling County,2,10,258,136,122
50,13,1,Georgia,Appling County,2,11,257,138,119
50,13,1,Georgia,Appling County,2,12,278,140,138
50,13,1,Georgia,Appling County,2,13,279,144,135
50,13,1,Georgia,Appling County,2,14,271,136,135
50,13,1,Georgia,Appling County,2,15,277,138,139
50,13,1,Georgia,Appling County,2,16,251,124,127
50,13,1,Georgia,Appling County,2,17,243,118,125
50,13,1,Georgia,Appling County,2,18,219,121,98
50,13,1,Georgia,Appling County,2,19,185,104,81
50,13,1,Georgia,Appling County,2,20,200,115,85
50,13,1,Georgia,Appling County,2,21,209,111,98
50,13,1,Georgia,Appling County,2,22,243,136,107
50,13,1,Georgia,Appling County,2,23,220,116,104
50,13,1,Georgia,Appling County,2,24,227,126,101
50,13,1,Georgia,Appling County,2,25,214,123,91
50,13,1,Georgia,Appling County,2,26,205,112,93
50,13,1,Georgia,Appling County,2,27,212,112,100
50,13,1,Georgia,Appling County,2,28,235,122,113
50,13,1,Georgia,Appling County,2,29,237,125,112
50,13,1,Georgia,Appling County,2,30,207,114,93
50,13,1,Georgia,Appling County,2,31,202,100,102
50,13,1,Georgia,Appling County,2,32,196,98,98
50,13,1,Georgia,Appling County,2,33,197,96,101
50,13,1,Georgia,Appling County,2,34,204,99,105
50,13,1,Georgia,Appling County,2,35,206,101,105
50,13,1,Georgia,Appling County,2,36,219,116,103
50,13,1,Georgia,Appling County,2,37,231,123,108
50,13,1,Georgia,Appling County,2,38,219,112,107
50,13,1,Georgia,Appling County,2,39,208,109,99
50,13,1,Georgia,Appling County,2,40,216,109,107
50,13,1,Georgia,Appling County,2,41,233,116,117
50,13,1,Georgia,Appling County,2,42,230,108,122
50,13,1,Georgia,Appling County,2,43,221,102,119
50,13,1,Georgia,Appling County,2,44,217,110,107
50,13,1,Georgia,Appling County,2,45,223,113,110
50,13,1,Georgia,Appling County,2,46,212,100,112
50,13,1,Georgia,Appling County,2,47,207,97,110
50,13,1,Georgia,Appling County,2,48,226,109,117
50,13,1,Georgia,Appling County,2,49,241,126,115
50,13,1,Georgia,Appling County,2,50,236,131,105
50,13,1,Georgia,Appling County,2,51,222,116,106
50,13,1,Georgia,Appling County,2,52,219,109,110
50,13,1,Georgia,Appling County,2,53,213,107,106
50,13,1,Georgia,Appling County,2,54,227,116,111
50,13,1,Georgia,Appling County,2,55,263,137,126
50,13,1,Georgia,Appling County,2,56,251,127,124
50,13,1,Georgia,Appling County,2,57,240,116,124
50,13,1,Georgia,Appling County,2,58,241,122,119
50,13,1,Georgia,Appling County,2,59,254,131,123
50,13,1,Georgia,Appling County,2,60,264,140,124
50,13,1,Georgia,Appling County,2,61,250,130,120
50,13,1,Georgia,Appling County,2,62,242,116,126
50,13,1,Georgia,Appling County,2,63,250,109,141
50,13,1,Georgia,Appling County,2,64,268,129,139
50,13,1,Georgia,Appling County,2,65,244,115,129
50,13,1,Georgia,Appling County,2,66,212,98,114
50,13,1,Georgia,Appling County,2,67,196,91,105
50,13,1,Georgia,Appling County,2,68,202,107,95
50,13,1,Georgia,Appling County,2,69,212,106,106
50,13,1,Georgia,Appling County,2,70,196,88,108
50,13,1,Georgia,Appling County,2,71,198,93,105
50,13,1,Georgia,Appling County,2,72,185,99,86
50,13,1,Georgia,Appling County,2,73,202,107,95
50,13,1,Georgia,Appling County,2,74,143,69,74
50,13,1,Georgia,Appling County,2,75,131,59,72
50,13,1,Georgia,Appling County,2,76,131,58,73
50,13,1,Georgia,Appling County,2,77,133,60,73
50,13,1,Georgia,Appling County,2,78,115,45,70
50,13,1,Georgia,Appling County,2,79,97,38,59
50,13,1,Georgia,Appling County,2,80,89,38,51
50,13,1,Georgia,Appling County,2,81,85,35,50
50,13,1,Georgia,Appling County,2,82,81,33,48
50,13,1,Georgia,Appling County,2,83,69,24,45
50,13,1,Georgia,Appling County,2,84,53,22,31
50,13,1,Georgia,Appling County,2,85,302,113,189
50,13,1,Georgia,Appling County,3,0,199,97,102
50,13,1,Georgia,Appling County,3,1,231,116,115
50,13,1,Georgia,Appling County,3,2,219,110,109
50,13,1,Georgia,Appling County,3,3,239,119,120
50,13,1,Georgia,Appling County,3,4,234,120,114
50,13,1,Georgia,Appling County,3,5,251,131,120
50,13,1,Georgia,Appling County,3,6,250,124,126
50,13,1,Georgia,Appling County,3,7,249,119,130
50,13,1,Georgia,Appling County,3,8,269,134,135
50,13,1,Georgia,Appling County,3,9,263,125,138
50,13,1,Georgia,Appling County,3,10,260,131,129
50,13,1,Georgia,Appling County,3,11,249,129,120
50,13,1,Georgia,Appling County,3,12,264,144,120
50,13,1,Georgia,Appling County,3,13,293,144,149
50,13,1,Georgia,Appling County,3,14,271,144,127
50,13,1,Georgia,Appling County,3,15,272,137,135
50,13,1,Georgia,Appling County,3,16,275,137,138
50,13,1,Georgia,Appling County,3,17,239,120,119
50,13,1,Georgia,Appling County,3,18,213,113,100
50,13,1,Georgia,Appling County,3,19,184,98,86
50,13,1,Georgia,Appling County,3,20,204,112,92
50,13,1,Georgia,Appling County,3,21,207,113,94
50,13,1,Georgia,Appling County,3,22,234,130,104
50,13,1,Georgia,Appling County,3,23,244,138,106
50,13,1,Georgia,Appling County,3,24,235,130,105
50,13,1,Georgia,Appling County,3,25,234,124,110
50,13,1,Georgia,Appling County,3,26,201,111,90
50,13,1,Georgia,Appling County,3,27,206,116,90
50,13,1,Georgia,Appling County,3,28,216,116,100
50,13,1,Georgia,Appling County,3,29,246,127,119
50,13,1,Georgia,Appling County,3,30,235,127,108
50,13,1,Georgia,Appling County,3,31,213,120,93
50,13,1,Georgia,Appling County,3,32,204,103,101
50,13,1,Georgia,Appling County,3,33,201,102,99
50,13,1,Georgia,Appling County,3,34,192,94,98
50,13,1,Georgia,Appling County,3,35,217,108,109
50,13,1,Georgia,Appling County,3,36,218,109,109
50,13,1,Georgia,Appling County,3,37,213,114,99
50,13,1,Georgia,Appling County,3,38,223,114,109
50,13,1,Georgia,Appling County,3,39,220,119,101
50,13,1,Georgia,Appling County,3,40,215,115,100
50,13,1,Georgia,Appling County,3,41,215,109,106
50,13,1,Georgia,Appling County,3,42,228,113,115
50,13,1,Georgia,Appling County,3,43,232,111,121
50,13,1,Georgia,Appling County,3,44,213,95,118
50,13,1,Georgia,Appling County,3,45,211,108,103
50,13,1,Georgia,Appling County,3,46,221,113,108
50,13,1,Georgia,Appling County,3,47,223,106,117
50,13,1,Georgia,Appling County,3,48,207,95,112
50,13,1,Georgia,Appling County,3,49,221,106,115
50,13,1,Georgia,Appling County,3,50,246,130,116
50,13,1,Georgia,Appling County,3,51,221,116,105
50,13,1,Georgia,Appling County,3,52,219,118,101
50,13,1,Georgia,Appling County,3,53,226,111,115
50,13,1,Georgia,Appling County,3,54,211,109,102
50,13,1,Georgia,Appling County,3,55,222,106,116
50,13,1,Georgia,Appling County,3,56,259,135,124
50,13,1,Georgia,Appling County,3,57,247,126,121
50,13,1,Georgia,Appling County,3,58,230,109,121
50,13,1,Georgia,Appling County,3,59,231,113,118
50,13,1,Georgia,Appling County,3,60,249,132,117
50,13,1,Georgia,Appling County,3,61,263,139,124
50,13,1,Georgia,Appling County,3,62,244,129,115
50,13,1,Georgia,Appling County,3,63,242,115,127
50,13,1,Georgia,Appling County,3,64,254,112,142
50,13,1,Georgia,Appling County,3,65,267,129,138
50,13,1,Georgia,Appling County,3,66,241,114,127
50,13,1,Georgia,Appling County,3,67,209,98,111
50,13,1,Georgia,Appling County,3,68,194,92,102
50,13,1,Georgia,Appling County,3,69,192,100,92
50,13,1,Georgia,Appling County,3,70,204,100,104
50,13,1,Georgia,Appling County,3,71,190,85,105
50,13,1,Georgia,Appling County,3,72,198,91,107
50,13,1,Georgia,Appling County,3,73,186,96,90
50,13,1,Georgia,Appling County,3,74,195,103,92
50,13,1,Georgia,Appling County,3,75,137,66,71
50,13,1,Georgia,Appling County,3,76,126,55,71
50,13,1,Georgia,Appling County,3,77,121,55,66
50,13,1,Georgia,Appling County,3,78,124,56,68
50,13,1,Georgia,Appling County,3,79,103,42,61
50,13,1,Georgia,Appling County,3,80,93,33,60
50,13,1,Georgia,Appling County,3,81,86,35,51
50,13,1,Georgia,Appling County,3,82,78,33,45
50,13,1,Georgia,Appling County,3,83,75,31,44
50,13,1,Georgia,Appling County,3,84,62,19,43
50,13,1,Georgia,Appling County,3,85,303,114,189
50,13,1,Georgia,Appling County,4,0,215,106,109
50,13,1,Georgia,Appling County,4,1,195,101,94
50,13,1,Georgia,Appling County,4,2,229,115,114
50,13,1,Georgia,Appling County,4,3,225,119,106
50,13,1,Georgia,Appling County,4,4,251,126,125
50,13,1,Georgia,Appling County,4,5,227,116,111
50,13,1,Georgia,Appling County,4,6,267,133,134
50,13,1,Georgia,Appling County,4,7,247,116,131
50,13,1,Georgia,Appling County,4,8,257,125,132
50,13,1,Georgia,Appling County,4,9,272,135,137
50,13,1,Georgia,Appling County,4,10,267,128,139
50,13,1,Georgia,Appling County,4,11,258,134,124
50,13,1,Georgia,Appling County,4,12,257,131,126
50,13,1,Georgia,Appling County,4,13,258,142,116
50,13,1,Georgia,Appling County,4,14,292,145,147
50,13,1,Georgia,Appling County,4,15,277,145,132
50,13,1,Georgia,Appling County,4,16,273,138,135
50,13,1,Georgia,Appling County,4,17,287,147,140
50,13,1,Georgia,Appling County,4,18,252,147,105
50,13,1,Georgia,Appling County,4,19,169,87,82
50,13,1,Georgia,Appling County,4,20,186,100,86
50,13,1,Georgia,Appling County,4,21,217,112,105
50,13,1,Georgia,Appling County,4,22,224,125,99
50,13,1,Georgia,Appling County,4,23,221,120,101
50,13,1,Georgia,Appling County,4,24,257,149,108
50,13,1,Georgia,Appling County,4,25,235,126,109
50,13,1,Georgia,Appling County,4,26,238,121,117
50,13,1,Georgia,Appling County,4,27,216,129,87
50,13,1,Georgia,Appling County,4,28,210,120,90
