SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,33,1,New Hampshire,Belknap County,1,0,487,252,235
50,33,1,New Hampshire,Belknap County,1,1,487,247,240
50,33,1,New Hampshire,Belknap County,1,2,531,272,259
50,33,1,New Hampshire,Belknap County,1,3,549,298,251
50,33,1,New Hampshire,Belknap County,1,4,607,311,296
50,33,1,New Hampshire,Belknap County,1,5,630,324,306
50,33,1,New Hampshire,Belknap County,1,6,612,318,294
50,33,1,New Hampshire,Belknap County,1,7,621,313,308
50,33,1,New Hampshire,Belknap County,1,8,625,321,304
50,33,1,New Hampshire,Belknap County,1,9,645,314,331
50,33,1,New Hampshire,Belknap County,1,10,681,333,348
50,33,1,New Hampshire,Belknap County,1,11,704,363,341
50,33,1,New Hampshire,Belknap County,1,12,750,380,370
50,33,1,New Hampshire,Belknap County,1,13,752,375,377
50,33,1,New Hampshire,Belknap County,1,14,741,370,371
50,33,1,New Hampshire,Belknap County,1,15,743,400,343
50,33,1,New Hampshire,Belknap County,1,16,798,407,391
50,33,1,New Hampshire,Belknap County,1,17,744,393,351
50,33,1,New Hampshire,Belknap County,1,18,650,352,298
50,33,1,New Hampshire,Belknap County,1,19,506,272,234
50,33,1,New Hampshire,Belknap County,1,20,556,309,247
50,33,1,New Hampshire,Belknap County,1,21,575,307,268
50,33,1,New Hampshire,Belknap County,1,22,618,312,306
50,33,1,New Hampshire,Belknap County,1,23,655,312,343
50,33,1,New Hampshire,Belknap County,1,24,633,324,309
50,33,1,New Hampshire,Belknap County,1,25,662,340,322
50,33,1,New Hampshire,Belknap County,1,26,636,334,302
50,33,1,New Hampshire,Belknap County,1,27,701,365,336
50,33,1,New Hampshire,Belknap County,1,28,714,374,340
50,33,1,New Hampshire,Belknap County,1,29,699,368,331
50,33,1,New Hampshire,Belknap County,1,30,676,351,325
50,33,1,New Hampshire,Belknap County,1,31,693,352,341
50,33,1,New Hampshire,Belknap County,1,32,667,343,324
50,33,1,New Hampshire,Belknap County,1,33,673,353,320
50,33,1,New Hampshire,Belknap County,1,34,679,337,342
50,33,1,New Hampshire,Belknap County,1,35,721,347,374
50,33,1,New Hampshire,Belknap County,1,36,716,340,376
50,33,1,New Hampshire,Belknap County,1,37,694,330,364
50,33,1,New Hampshire,Belknap County,1,38,714,349,365
50,33,1,New Hampshire,Belknap County,1,39,779,361,418
50,33,1,New Hampshire,Belknap County,1,40,744,382,362
50,33,1,New Hampshire,Belknap County,1,41,720,353,367
50,33,1,New Hampshire,Belknap County,1,42,712,354,358
50,33,1,New Hampshire,Belknap County,1,43,681,335,346
50,33,1,New Hampshire,Belknap County,1,44,673,338,335
50,33,1,New Hampshire,Belknap County,1,45,711,356,355
50,33,1,New Hampshire,Belknap County,1,46,716,357,359
50,33,1,New Hampshire,Belknap County,1,47,736,355,381
50,33,1,New Hampshire,Belknap County,1,48,784,390,394
50,33,1,New Hampshire,Belknap County,1,49,870,444,426
50,33,1,New Hampshire,Belknap County,1,50,825,400,425
50,33,1,New Hampshire,Belknap County,1,51,852,417,435
50,33,1,New Hampshire,Belknap County,1,52,831,401,430
50,33,1,New Hampshire,Belknap County,1,53,885,427,458
50,33,1,New Hampshire,Belknap County,1,54,981,476,505
50,33,1,New Hampshire,Belknap County,1,55,1014,499,515
50,33,1,New Hampshire,Belknap County,1,56,1064,522,542
50,33,1,New Hampshire,Belknap County,1,57,1079,533,546
50,33,1,New Hampshire,Belknap County,1,58,1142,597,545
50,33,1,New Hampshire,Belknap County,1,59,1183,586,597
50,33,1,New Hampshire,Belknap County,1,60,1163,582,581
50,33,1,New Hampshire,Belknap County,1,61,1188,580,608
50,33,1,New Hampshire,Belknap County,1,62,1182,583,599
50,33,1,New Hampshire,Belknap County,1,63,1097,522,575
50,33,1,New Hampshire,Belknap County,1,64,1075,515,560
50,33,1,New Hampshire,Belknap County,1,65,1134,553,581
50,33,1,New Hampshire,Belknap County,1,66,1077,549,528
50,33,1,New Hampshire,Belknap County,1,67,995,477,518
50,33,1,New Hampshire,Belknap County,1,68,926,469,457
50,33,1,New Hampshire,Belknap County,1,69,871,425,446
50,33,1,New Hampshire,Belknap County,1,70,870,436,434
50,33,1,New Hampshire,Belknap County,1,71,861,401,460
50,33,1,New Hampshire,Belknap County,1,72,905,421,484
50,33,1,New Hampshire,Belknap County,1,73,874,444,430
50,33,1,New Hampshire,Belknap County,1,74,572,286,286
50,33,1,New Hampshire,Belknap County,1,75,572,289,283
50,33,1,New Hampshire,Belknap County,1,76,553,292,261
50,33,1,New Hampshire,Belknap County,1,77,565,296,269
50,33,1,New Hampshire,Belknap County,1,78,442,214,228
50,33,1,New Hampshire,Belknap County,1,79,379,168,211
50,33,1,New Hampshire,Belknap County,1,80,340,156,184
50,33,1,New Hampshire,Belknap County,1,81,310,144,166
50,33,1,New Hampshire,Belknap County,1,82,287,139,148
50,33,1,New Hampshire,Belknap County,1,83,261,113,148
50,33,1,New Hampshire,Belknap County,1,84,235,110,125
50,33,1,New Hampshire,Belknap County,1,85,1443,570,873
50,33,1,New Hampshire,Belknap County,2,0,488,249,239
50,33,1,New Hampshire,Belknap County,2,1,485,248,237
50,33,1,New Hampshire,Belknap County,2,2,519,265,254
50,33,1,New Hampshire,Belknap County,2,3,546,291,255
50,33,1,New Hampshire,Belknap County,2,4,600,311,289
50,33,1,New Hampshire,Belknap County,2,5,625,323,302
50,33,1,New Hampshire,Belknap County,2,6,617,319,298
50,33,1,New Hampshire,Belknap County,2,7,621,315,306
50,33,1,New Hampshire,Belknap County,2,8,617,316,301
50,33,1,New Hampshire,Belknap County,2,9,638,314,324
50,33,1,New Hampshire,Belknap County,2,10,672,329,343
50,33,1,New Hampshire,Belknap County,2,11,696,355,341
50,33,1,New Hampshire,Belknap County,2,12,745,378,367
50,33,1,New Hampshire,Belknap County,2,13,751,375,376
50,33,1,New Hampshire,Belknap County,2,14,743,369,374
50,33,1,New Hampshire,Belknap County,2,15,746,397,349
50,33,1,New Hampshire,Belknap County,2,16,787,406,381
50,33,1,New Hampshire,Belknap County,2,17,763,400,363
50,33,1,New Hampshire,Belknap County,2,18,641,348,293
50,33,1,New Hampshire,Belknap County,2,19,517,280,237
50,33,1,New Hampshire,Belknap County,2,20,564,312,252
50,33,1,New Hampshire,Belknap County,2,21,580,311,269
50,33,1,New Hampshire,Belknap County,2,22,616,313,303
50,33,1,New Hampshire,Belknap County,2,23,648,313,335
50,33,1,New Hampshire,Belknap County,2,24,641,325,316
50,33,1,New Hampshire,Belknap County,2,25,660,341,319
50,33,1,New Hampshire,Belknap County,2,26,648,336,312
50,33,1,New Hampshire,Belknap County,2,27,683,357,326
50,33,1,New Hampshire,Belknap County,2,28,718,377,341
50,33,1,New Hampshire,Belknap County,2,29,703,370,333
50,33,1,New Hampshire,Belknap County,2,30,695,361,334
50,33,1,New Hampshire,Belknap County,2,31,696,355,341
50,33,1,New Hampshire,Belknap County,2,32,673,343,330
50,33,1,New Hampshire,Belknap County,2,33,674,352,322
50,33,1,New Hampshire,Belknap County,2,34,681,340,341
50,33,1,New Hampshire,Belknap County,2,35,717,345,372
50,33,1,New Hampshire,Belknap County,2,36,712,340,372
50,33,1,New Hampshire,Belknap County,2,37,702,335,367
50,33,1,New Hampshire,Belknap County,2,38,714,346,368
50,33,1,New Hampshire,Belknap County,2,39,763,361,402
50,33,1,New Hampshire,Belknap County,2,40,757,381,376
50,33,1,New Hampshire,Belknap County,2,41,725,360,365
50,33,1,New Hampshire,Belknap County,2,42,714,355,359
50,33,1,New Hampshire,Belknap County,2,43,692,340,352
50,33,1,New Hampshire,Belknap County,2,44,671,335,336
50,33,1,New Hampshire,Belknap County,2,45,706,355,351
50,33,1,New Hampshire,Belknap County,2,46,715,358,357
50,33,1,New Hampshire,Belknap County,2,47,728,356,372
50,33,1,New Hampshire,Belknap County,2,48,772,382,390
50,33,1,New Hampshire,Belknap County,2,49,858,436,422
50,33,1,New Hampshire,Belknap County,2,50,836,412,424
50,33,1,New Hampshire,Belknap County,2,51,846,412,434
50,33,1,New Hampshire,Belknap County,2,52,837,404,433
50,33,1,New Hampshire,Belknap County,2,53,881,426,455
50,33,1,New Hampshire,Belknap County,2,54,962,467,495
50,33,1,New Hampshire,Belknap County,2,55,1007,493,514
50,33,1,New Hampshire,Belknap County,2,56,1062,520,542
50,33,1,New Hampshire,Belknap County,2,57,1081,536,545
50,33,1,New Hampshire,Belknap County,2,58,1130,582,548
50,33,1,New Hampshire,Belknap County,2,59,1185,596,589
50,33,1,New Hampshire,Belknap County,2,60,1171,583,588
50,33,1,New Hampshire,Belknap County,2,61,1185,583,602
50,33,1,New Hampshire,Belknap County,2,62,1187,584,603
50,33,1,New Hampshire,Belknap County,2,63,1132,546,586
50,33,1,New Hampshire,Belknap County,2,64,1080,515,565
50,33,1,New Hampshire,Belknap County,2,65,1121,546,575
50,33,1,New Hampshire,Belknap County,2,66,1086,545,541
50,33,1,New Hampshire,Belknap County,2,67,1008,491,517
50,33,1,New Hampshire,Belknap County,2,68,932,467,465
50,33,1,New Hampshire,Belknap County,2,69,886,437,449
50,33,1,New Hampshire,Belknap County,2,70,860,428,432
50,33,1,New Hampshire,Belknap County,2,71,860,408,452
50,33,1,New Hampshire,Belknap County,2,72,876,407,469
50,33,1,New Hampshire,Belknap County,2,73,924,462,462
50,33,1,New Hampshire,Belknap County,2,74,596,299,297
50,33,1,New Hampshire,Belknap County,2,75,568,287,281
50,33,1,New Hampshire,Belknap County,2,76,544,283,261
50,33,1,New Hampshire,Belknap County,2,77,570,300,270
50,33,1,New Hampshire,Belknap County,2,78,454,223,231
50,33,1,New Hampshire,Belknap County,2,79,382,175,207
50,33,1,New Hampshire,Belknap County,2,80,347,156,191
50,33,1,New Hampshire,Belknap County,2,81,312,146,166
50,33,1,New Hampshire,Belknap County,2,82,294,140,154
50,33,1,New Hampshire,Belknap County,2,83,257,114,143
50,33,1,New Hampshire,Belknap County,2,84,240,112,128
50,33,1,New Hampshire,Belknap County,2,85,1432,567,865
50,33,1,New Hampshire,Belknap County,3,0,468,238,230
50,33,1,New Hampshire,Belknap County,3,1,508,254,254
50,33,1,New Hampshire,Belknap County,3,2,511,242,269
50,33,1,New Hampshire,Belknap County,3,3,530,274,256
50,33,1,New Hampshire,Belknap County,3,4,561,298,263
50,33,1,New Hampshire,Belknap County,3,5,594,304,290
50,33,1,New Hampshire,Belknap County,3,6,602,294,308
50,33,1,New Hampshire,Belknap County,3,7,624,319,305
50,33,1,New Hampshire,Belknap County,3,8,626,323,303
50,33,1,New Hampshire,Belknap County,3,9,633,324,309
50,33,1,New Hampshire,Belknap County,3,10,644,318,326
50,33,1,New Hampshire,Belknap County,3,11,695,342,353
50,33,1,New Hampshire,Belknap County,3,12,703,345,358
50,33,1,New Hampshire,Belknap County,3,13,758,391,367
50,33,1,New Hampshire,Belknap County,3,14,779,387,392
50,33,1,New Hampshire,Belknap County,3,15,766,390,376
50,33,1,New Hampshire,Belknap County,3,16,732,381,351
50,33,1,New Hampshire,Belknap County,3,17,799,406,393
50,33,1,New Hampshire,Belknap County,3,18,646,349,297
50,33,1,New Hampshire,Belknap County,3,19,508,279,229
50,33,1,New Hampshire,Belknap County,3,20,558,299,259
50,33,1,New Hampshire,Belknap County,3,21,612,332,280
50,33,1,New Hampshire,Belknap County,3,22,626,331,295
50,33,1,New Hampshire,Belknap County,3,23,634,323,311
50,33,1,New Hampshire,Belknap County,3,24,681,341,340
50,33,1,New Hampshire,Belknap County,3,25,689,359,330
50,33,1,New Hampshire,Belknap County,3,26,690,358,332
50,33,1,New Hampshire,Belknap County,3,27,673,352,321
50,33,1,New Hampshire,Belknap County,3,28,714,374,340
50,33,1,New Hampshire,Belknap County,3,29,760,393,367
50,33,1,New Hampshire,Belknap County,3,30,734,374,360
50,33,1,New Hampshire,Belknap County,3,31,722,382,340
50,33,1,New Hampshire,Belknap County,3,32,693,359,334
50,33,1,New Hampshire,Belknap County,3,33,688,346,342
50,33,1,New Hampshire,Belknap County,3,34,683,350,333
50,33,1,New Hampshire,Belknap County,3,35,713,353,360
50,33,1,New Hampshire,Belknap County,3,36,735,362,373
50,33,1,New Hampshire,Belknap County,3,37,706,353,353
50,33,1,New Hampshire,Belknap County,3,38,719,350,369
50,33,1,New Hampshire,Belknap County,3,39,731,349,382
50,33,1,New Hampshire,Belknap County,3,40,787,376,411
50,33,1,New Hampshire,Belknap County,3,41,775,399,376
50,33,1,New Hampshire,Belknap County,3,42,752,374,378
50,33,1,New Hampshire,Belknap County,3,43,732,358,374
50,33,1,New Hampshire,Belknap County,3,44,694,347,347
50,33,1,New Hampshire,Belknap County,3,45,670,341,329
50,33,1,New Hampshire,Belknap County,3,46,704,353,351
50,33,1,New Hampshire,Belknap County,3,47,715,356,359
50,33,1,New Hampshire,Belknap County,3,48,738,358,380
50,33,1,New Hampshire,Belknap County,3,49,794,395,399
50,33,1,New Hampshire,Belknap County,3,50,884,445,439
50,33,1,New Hampshire,Belknap County,3,51,853,424,429
50,33,1,New Hampshire,Belknap County,3,52,869,423,446
50,33,1,New Hampshire,Belknap County,3,53,845,406,439
50,33,1,New Hampshire,Belknap County,3,54,902,447,455
50,33,1,New Hampshire,Belknap County,3,55,972,465,507
50,33,1,New Hampshire,Belknap County,3,56,1025,501,524
50,33,1,New Hampshire,Belknap County,3,57,1087,528,559
50,33,1,New Hampshire,Belknap County,3,58,1123,550,573
50,33,1,New Hampshire,Belknap County,3,59,1191,616,575
50,33,1,New Hampshire,Belknap County,3,60,1236,623,613
50,33,1,New Hampshire,Belknap County,3,61,1224,609,615
50,33,1,New Hampshire,Belknap County,3,62,1253,620,633
50,33,1,New Hampshire,Belknap County,3,63,1194,594,600
50,33,1,New Hampshire,Belknap County,3,64,1193,576,617
50,33,1,New Hampshire,Belknap County,3,65,1075,510,565
50,33,1,New Hampshire,Belknap County,3,66,1134,552,582
50,33,1,New Hampshire,Belknap County,3,67,1078,542,536
50,33,1,New Hampshire,Belknap County,3,68,1002,489,513
50,33,1,New Hampshire,Belknap County,3,69,924,451,473
50,33,1,New Hampshire,Belknap County,3,70,857,435,422
50,33,1,New Hampshire,Belknap County,3,71,844,419,425
50,33,1,New Hampshire,Belknap County,3,72,850,398,452
50,33,1,New Hampshire,Belknap County,3,73,862,402,460
50,33,1,New Hampshire,Belknap County,3,74,889,448,441
50,33,1,New Hampshire,Belknap County,3,75,574,288,286
50,33,1,New Hampshire,Belknap County,3,76,542,277,265
50,33,1,New Hampshire,Belknap County,3,77,520,269,251
50,33,1,New Hampshire,Belknap County,3,78,519,272,247
50,33,1,New Hampshire,Belknap County,3,79,422,211,211
50,33,1,New Hampshire,Belknap County,3,80,350,154,196
50,33,1,New Hampshire,Belknap County,3,81,318,139,179
50,33,1,New Hampshire,Belknap County,3,82,295,139,156
50,33,1,New Hampshire,Belknap County,3,83,266,116,150
50,33,1,New Hampshire,Belknap County,3,84,235,112,123
50,33,1,New Hampshire,Belknap County,3,85,1382,541,841
50,33,1,New Hampshire,Belknap County,4,0,451,216,235
50,33,1,New Hampshire,Belknap County,4,1,469,243,226
50,33,1,New Hampshire,Belknap County,4,2,507,262,245
50,33,1,New Hampshire,Belknap County,4,3,485,242,243
50,33,1,New Hampshire,Belknap County,4,4,534,280,254
50,33,1,New Hampshire,Belknap County,4,5,558,291,267
50,33,1,New Hampshire,Belknap County,4,6,592,299,293
50,33,1,New Hampshire,Belknap County,4,7,595,291,304
50,33,1,New Hampshire,Belknap County,4,8,622,317,305
50,33,1,New Hampshire,Belknap County,4,9,644,324,320
