SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,45,1,South Carolina,Abbeville County,1,0,225,115,110
50,45,1,South Carolina,Abbeville County,1,1,239,121,118
50,45,1,South Carolina,Abbeville County,1,2,227,120,107
50,45,1,South Carolina,Abbeville County,1,3,225,116,109
50,45,1,South Carolina,Abbeville County,1,4,250,119,131
50,45,1,South Carolina,Abbeville County,1,5,252,119,133
50,45,1,South Carolina,Abbeville County,1,6,250,133,117
50,45,1,South Carolina,Abbeville County,1,7,258,144,114
50,45,1,South Carolina,Abbeville County,1,8,251,121,130
50,45,1,South Carolina,Abbeville County,1,9,248,131,117
50,45,1,South Carolina,Abbeville County,1,10,291,147,144
50,45,1,South Carolina,Abbeville County,1,11,279,155,124
50,45,1,South Carolina,Abbeville County,1,12,328,180,148
50,45,1,South Carolina,Abbeville County,1,13,320,174,146
50,45,1,South Carolina,Abbeville County,1,14,314,157,157
50,45,1,South Carolina,Abbeville County,1,15,308,145,163
50,45,1,South Carolina,Abbeville County,1,16,298,151,147
50,45,1,South Carolina,Abbeville County,1,17,291,137,154
50,45,1,South Carolina,Abbeville County,1,18,332,169,163
50,45,1,South Carolina,Abbeville County,1,19,382,196,186
50,45,1,South Carolina,Abbeville County,1,20,360,183,177
50,45,1,South Carolina,Abbeville County,1,21,367,171,196
50,45,1,South Carolina,Abbeville County,1,22,315,166,149
50,45,1,South Carolina,Abbeville County,1,23,252,124,128
50,45,1,South Carolina,Abbeville County,1,24,268,133,135
50,45,1,South Carolina,Abbeville County,1,25,253,127,126
50,45,1,South Carolina,Abbeville County,1,26,257,138,119
50,45,1,South Carolina,Abbeville County,1,27,280,143,137
50,45,1,South Carolina,Abbeville County,1,28,268,130,138
50,45,1,South Carolina,Abbeville County,1,29,293,139,154
50,45,1,South Carolina,Abbeville County,1,30,278,122,156
50,45,1,South Carolina,Abbeville County,1,31,298,141,157
50,45,1,South Carolina,Abbeville County,1,32,227,119,108
50,45,1,South Carolina,Abbeville County,1,33,201,110,91
50,45,1,South Carolina,Abbeville County,1,34,219,105,114
50,45,1,South Carolina,Abbeville County,1,35,255,125,130
50,45,1,South Carolina,Abbeville County,1,36,273,137,136
50,45,1,South Carolina,Abbeville County,1,37,277,126,151
50,45,1,South Carolina,Abbeville County,1,38,235,117,118
50,45,1,South Carolina,Abbeville County,1,39,232,110,122
50,45,1,South Carolina,Abbeville County,1,40,276,124,152
50,45,1,South Carolina,Abbeville County,1,41,265,118,147
50,45,1,South Carolina,Abbeville County,1,42,263,126,137
50,45,1,South Carolina,Abbeville County,1,43,248,127,121
50,45,1,South Carolina,Abbeville County,1,44,242,128,114
50,45,1,South Carolina,Abbeville County,1,45,272,131,141
50,45,1,South Carolina,Abbeville County,1,46,260,132,128
50,45,1,South Carolina,Abbeville County,1,47,298,149,149
50,45,1,South Carolina,Abbeville County,1,48,317,164,153
50,45,1,South Carolina,Abbeville County,1,49,328,158,170
50,45,1,South Carolina,Abbeville County,1,50,311,144,167
50,45,1,South Carolina,Abbeville County,1,51,321,144,177
50,45,1,South Carolina,Abbeville County,1,52,320,153,167
50,45,1,South Carolina,Abbeville County,1,53,336,166,170
50,45,1,South Carolina,Abbeville County,1,54,321,162,159
50,45,1,South Carolina,Abbeville County,1,55,340,170,170
50,45,1,South Carolina,Abbeville County,1,56,346,168,178
50,45,1,South Carolina,Abbeville County,1,57,340,173,167
50,45,1,South Carolina,Abbeville County,1,58,365,173,192
50,45,1,South Carolina,Abbeville County,1,59,347,156,191
50,45,1,South Carolina,Abbeville County,1,60,344,153,191
50,45,1,South Carolina,Abbeville County,1,61,368,179,189
50,45,1,South Carolina,Abbeville County,1,62,373,190,183
50,45,1,South Carolina,Abbeville County,1,63,351,164,187
50,45,1,South Carolina,Abbeville County,1,64,356,164,192
50,45,1,South Carolina,Abbeville County,1,65,365,176,189
50,45,1,South Carolina,Abbeville County,1,66,355,176,179
50,45,1,South Carolina,Abbeville County,1,67,354,165,189
